Graph Edges,Paths
1-2-7.25380582410795; 1-3-5.5197657100796755; 2-3-11.70589048083683; 2-4-8.469906445670517; 3-4-13.934676134694781; 3-5-12.336707036721595; 4-5-3.7603666809735032; 4-6-14.697222750904112; 5-6-12.436911944706585; 5-7-14.362230335144494; 6-7-9.966152434152875; 6-8-5.591197147265681; 7-8-13.653979920523044; 7-9-14.577429932984801; 8-9-13.436026014320976; 8-10-7.902571167053105; 9-10-6.8308249137388; 9-11-5.84031194867796; 10-11-14.424369651137011; 10-12-8.462353811100744; 11-12-11.177755826297835; 11-13-6.0080991520459035; 12-13-1.9996438736534452; 12-14-13.178065975193237; 13-14-7.01466392966428; 13-15-2.9521883207711355; 14-15-7.478478856986484,"(106.65176187161097, [1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15]); (108.05401261117362, [1, 2, 4, 6, 7, 9, 10, 11, 12, 14, 15]); (108.20230885202616, [1, 2, 4, 6, 7, 8, 10, 11, 12, 14, 15]); (109.10597956407722, [1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]); (109.87531073047879, [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15])"
1-2-4.520571668543279; 1-3-10.739354606981296; 2-3-7.834896770743575; 2-4-8.180433100062059; 3-4-6.0191529861024256; 3-5-4.119497306532874; 4-5-14.484100131050651; 4-6-14.597709155184603; 5-6-12.86450956092082; 5-7-9.556729954877841; 6-7-10.191119893582059; 6-8-13.500662513413292; 7-8-9.946333949308714; 7-9-6.289422778182111; 8-9-2.696288386339405; 8-10-9.19665578908071; 9-10-14.436585856227932; 9-11-5.295653294198627; 10-11-7.238720535257714; 10-12-11.274596614506663; 11-12-2.4092899753111237; 11-13-14.003690893144654; 12-13-1.6334454537884509; 12-14-14.939083847299278; 13-14-6.914154042849097; 13-15-6.539201245607719; 14-15-10.740219750891718,"(99.90257274666703, [1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15]); (100.77494325910754, [1, 2, 4, 5, 7, 8, 9, 10, 12, 14, 15]); (105.510691327675, [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15]); (107.63705142925511, [1, 2, 4, 5, 6, 8, 9, 10, 12, 14, 15]); (107.92064320126659, [1, 2, 4, 5, 6, 7, 9, 10, 12, 14, 15])"
1-2-6.940489394226214; 1-3-11.618282043846065; 2-3-10.404240081940397; 2-4-6.013911682413173; 3-4-10.702464449409604; 3-5-2.929644754915129; 4-5-3.517819206071902; 4-6-10.110679510600255; 5-6-2.476015652047475; 5-7-3.851028220838568; 6-7-7.685638118799546; 6-8-3.5416689827722743; 7-8-14.41084880817411; 7-9-3.969594213865287; 8-9-4.819957708199764; 8-10-7.085626964791226; 9-10-11.573689452779998; 9-11-4.87055815669566; 10-11-9.348597098010721; 10-12-12.46430907098778; 11-12-11.467176450202796; 11-13-13.362528202652017; 12-13-13.334962005304924; 12-14-13.394926869139889; 13-14-6.654437155871803; 13-15-8.876583443054024; 14-15-1.5595192630540224,"(87.03301670370335, [1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15]); (88.34400364101832, [1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15]); (88.36345174230077, [1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]); (90.49504179896793, [1, 2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15]); (99.63464254158471, [1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15])"
1-2-13.323926945537776; 1-3-7.578691463103637; 2-3-6.6498813746473; 2-4-2.248139870857772; 3-4-11.06539863863494; 3-5-8.028147043957803; 4-5-9.303542308098823; 4-6-8.575210989662164; 5-6-10.95610553293419; 5-7-12.989803134191284; 6-7-9.964285785537145; 6-8-11.864700519297958; 7-8-13.370088240631969; 7-9-12.304527058887453; 8-9-13.137213604859399; 8-10-7.949032405306355; 9-10-2.919795820210598; 9-11-10.06531942552059; 10-11-13.515847048550757; 10-12-5.012304290167849; 11-12-7.477314178049775; 11-13-7.167450884258644; 12-13-7.20182164911919; 12-14-6.3855672086423105; 13-14-12.000926129724387; 13-15-7.34781300256386; 14-15-13.773842108025844,"(117.35589055051729, [1, 2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15]); (117.50841237076679, [1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]); (119.09354412704016, [1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 15]); (125.46386757028093, [1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15]); (129.19284922213762, [1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15])"
1-2-5.7286297907877515; 1-3-11.010235604600844; 2-3-12.213284065756689; 2-4-14.574302792888902; 3-4-8.018992011472136; 3-5-7.42886894305483; 4-5-11.709892444591624; 4-6-6.422266405061198; 5-6-14.42365235994442; 5-7-12.259578033200501; 6-7-14.435920732322147; 6-8-6.318720233620379; 7-8-13.087704618645159; 7-9-1.5228930483218162; 8-9-13.249044724522022; 8-10-8.604724784919629; 9-10-14.94464129310872; 9-11-10.752438019469881; 10-11-4.072999749185064; 10-12-11.319158733224198; 11-12-2.8472248271791862; 11-13-13.363888305118925; 12-13-3.663817302034148; 12-14-7.353990962951617; 13-14-12.981770929461792; 13-15-6.4152208234166155; 14-15-11.028155765132244,"(114.35041711580634, [1, 3, 4, 6, 7, 8, 9, 11, 13, 14, 15]); (115.76277396272465, [1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]); (116.46698964410376, [1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 15]); (121.99080847615768, [1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 15]); (124.84893032277488, [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15])"
1-2-10.729999605317142; 1-3-7.604890650341089; 2-3-3.859222523201324; 2-4-7.404362895786209; 3-4-1.6755942212391346; 3-5-4.522578798242166; 4-5-2.424044967115659; 4-6-11.720254107955597; 5-6-7.3174351857969935; 5-7-9.354271896193135; 6-7-6.150746689980636; 6-8-4.998303280749617; 7-8-12.628477496485305; 7-9-5.411090554044692; 8-9-2.146916847914949; 8-10-3.466111645317413; 9-10-6.389207442041499; 9-11-6.970209122067213; 10-11-8.966298265028428; 10-12-5.438748505750964; 11-12-3.013962667470321; 11-13-6.397213807243667; 12-13-13.56705220642015; 12-14-8.963053844455043; 13-14-3.6891228591678704; 13-15-3.570243694856523; 14-15-9.596488831452495,"(77.30005671920892, [1, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15]); (77.7921287781164, [1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15]); (78.67635603869184, [1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15]); (82.07899964085843, [1, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15]); (84.19221283351655, [1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15])"
1-2-6.800359846190908; 1-3-10.111533556417053; 2-3-4.963786565264693; 2-4-12.630564801639878; 3-4-13.205948786967785; 3-5-9.701578230793523; 4-5-2.7195981182347015; 4-6-7.3273777985654105; 5-6-1.5624882282196106; 5-7-4.640366268906543; 6-7-11.004941184194085; 6-8-2.789479669265311; 7-8-4.714872153083045; 7-9-8.01483358718563; 8-9-13.023904964381359; 8-10-8.316234907158055; 9-10-2.59238998703761; 9-11-10.613819237367602; 10-11-2.822123209736647; 10-12-9.79460579566162; 11-12-2.1365381446163925; 11-13-3.504333620772975; 12-13-4.11537363887532; 12-14-1.8719947220212443; 13-14-10.997358473852968; 13-15-7.112570158366852; 14-15-9.188635191354638,"(81.16023421464845, [1, 2, 3, 5, 6, 7, 8, 10, 12, 13, 14, 15]); (82.11729086459128, [1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15]); (82.82980190384282, [1, 2, 4, 6, 7, 9, 11, 12, 13, 14, 15]); (86.07607769547539, [1, 2, 3, 5, 6, 7, 8, 9, 11, 13, 14, 15]); (92.55374543412161, [1, 2, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15])"
1-2-9.303821552365855; 1-3-13.589036450617877; 2-3-7.063537352525621; 2-4-7.157262512070326; 3-4-12.024615580386987; 3-5-9.107327990072674; 4-5-14.698533880739179; 4-6-3.831256851944056; 5-6-11.064422690676068; 5-7-8.878080447260423; 6-7-4.976453664191951; 6-8-4.786623427209512; 7-8-5.079255358088361; 7-9-4.453596355316636; 8-9-7.740212239599905; 8-10-7.217345277638844; 9-10-8.05280804582379; 9-11-5.728325341459429; 10-11-7.770722637342894; 10-12-10.386486198723365; 11-12-1.01770021509491; 11-13-3.502138705615942; 12-13-10.3631062060819; 12-14-9.604737864230984; 13-14-13.783492523991725; 13-15-4.884374689364738; 14-15-6.354758141333594,"(93.22214209829356, [1, 2, 4, 5, 7, 8, 10, 12, 13, 14, 15]); (94.15677112336701, [1, 2, 3, 4, 5, 7, 8, 9, 11, 13, 14, 15]); (95.67630145728943, [1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 15]); (100.59474177131438, [1, 2, 4, 5, 6, 7, 9, 10, 12, 13, 14, 15]); (101.31956703097461, [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15])"
1-2-7.78562179255684; 1-3-9.876867517127991; 2-3-1.07976895541333; 2-4-6.336054918286531; 3-4-6.503117420312613; 3-5-6.165047806896966; 4-5-5.276828059746825; 4-6-9.564552097314078; 5-6-14.978784286894538; 5-7-2.3369206332233308; 6-7-13.405219855460762; 6-8-11.631827043784886; 7-8-2.364759909558357; 7-9-8.178079414691293; 8-9-5.153864422118758; 8-10-1.3655173103466134; 9-10-2.4455514777416454; 9-11-5.248448002027208; 10-11-12.379466811960592; 10-12-11.215968674332052; 11-12-6.841140924077713; 11-13-6.153665145335746; 12-13-9.074836922170377; 12-14-8.137075322482914; 13-14-5.5471034043164344; 13-15-8.948288993094026; 14-15-10.756672417018082,"(88.75651978415317, [1, 2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15]); (89.06072378152354, [1, 2, 3, 5, 6, 7, 9, 11, 12, 13, 14, 15]); (90.6326550074923, [1, 2, 3, 5, 6, 7, 9, 10, 12, 13, 14, 15]); (91.44994487640638, [1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15]); (99.45458393811263, [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15])"
1-2-12.409126966766907; 1-3-2.112892785185279; 2-3-10.6427195704222; 2-4-12.042362069306668; 3-4-7.796739300233925; 3-5-12.937742215784755; 4-5-8.178602719914284; 4-6-9.124466304697311; 5-6-4.420372123696565; 5-7-1.9567581835631795; 6-7-8.555260046716645; 6-8-12.207034269546874; 7-8-2.747383315034212; 7-9-10.688591971398413; 8-9-5.846942289191194; 8-10-13.035641183407954; 9-10-14.585664784289323; 9-11-2.690041259036507; 10-11-3.9157824518727224; 10-12-12.868023224373893; 11-12-6.332043093634111; 11-13-6.443741152632775; 12-13-1.9117395943346849; 12-14-5.576046503258626; 13-14-3.2165113524112874; 13-15-3.8461080757473374; 14-15-9.644899171496181,"(88.43666172348813, [1, 2, 3, 4, 6, 8, 10, 11, 13, 14, 15]); (89.47771732397194, [1, 2, 4, 5, 6, 7, 8, 10, 12, 14, 15]); (90.38210823176794, [1, 2, 4, 5, 6, 8, 10, 12, 14, 15]); (92.25290602854392, [1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15]); (95.83362761356071, [1, 2, 3, 4, 6, 8, 9, 10, 11, 13, 14, 15])"
1-2-5.438677671397602; 1-3-6.840800130408628; 2-3-4.160527988847618; 2-4-11.321148030839883; 3-4-3.648539032508437; 3-5-3.1248999571321807; 4-5-12.636435601018569; 4-6-8.245407442978863; 5-6-10.787160167567626; 5-7-10.732029255366362; 6-7-13.512015053292693; 6-8-9.967603199967938; 7-8-12.221121921100941; 7-9-14.615162706166803; 8-9-14.637921433460976; 8-10-5.098617574045212; 9-10-1.0400257146510545; 9-11-7.955947892962005; 10-11-3.8147436507321757; 10-12-1.9521245976580655; 11-12-14.135400208540078; 11-13-7.0221351060072585; 12-13-7.4698089910809164; 12-14-1.926735827706051; 13-14-11.206453096388262; 13-15-3.1507479428580556; 14-15-14.39126771447043,"(103.89471984722013, [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15]); (110.34367345360658, [1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]); (111.16350438961345, [1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]); (111.75861862160703, [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]); (114.26468291719222, [1, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15])"
1-2-9.238435197630736; 1-3-4.1736857165952665; 2-3-4.356501124373214; 2-4-8.621488654093383; 3-4-13.949329644692401; 3-5-10.855438276117885; 4-5-6.099152161652643; 4-6-8.093944878604859; 5-6-12.317988819530033; 5-7-13.997799383526706; 6-7-12.969692981849638; 6-8-7.556508668925589; 7-8-6.826270995142487; 7-9-14.496101316400617; 8-9-13.41386733492077; 8-10-12.898297518633623; 9-10-5.787418485397081; 9-11-13.650243245114757; 10-11-4.4956647443953734; 10-12-4.31825357646687; 11-12-6.83696213054598; 11-13-3.7115809489929887; 12-13-1.4887644449854638; 12-14-5.473908389579616; 13-14-13.286329705522526; 13-15-2.091664009390585; 14-15-13.185144790202436,"(104.20899780566745, [1, 2, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15]); (105.97061751810901, [1, 2, 3, 4, 5, 7, 9, 11, 13, 14, 15]); (106.64445804333789, [1, 2, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15]); (107.61114435861302, [1, 2, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15]); (113.3201948346524, [1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15])"
1-2-11.30317974763232; 1-3-11.025761692427126; 2-3-5.456624036561716; 2-4-12.035749849144722; 3-4-6.2140415868849885; 3-5-7.73977024414955; 4-5-11.215638050880049; 4-6-13.673953646321255; 5-6-10.692231858806226; 5-7-2.368231445191451; 6-7-5.23753873255866; 6-8-11.259225884125309; 7-8-13.452409298668638; 7-9-5.194771363410727; 8-9-6.5941331335903355; 8-10-11.547651649452487; 9-10-13.521696784999437; 9-11-1.3619257851419573; 10-11-14.771772703014577; 10-12-9.284975790199807; 11-12-6.439405792448937; 11-13-13.795911662954303; 12-13-14.757193127164086; 12-14-12.811801977877892; 13-14-12.643458458419047; 13-15-11.528477660445583; 14-15-13.72088309379984,"(124.31729878786595, [1, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15]); (124.62152590319494, [1, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15]); (128.35996160839824, [1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]); (134.09400370016513, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15]); (136.33029701181337, [1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15])"
1-2-6.113806872298456; 1-3-13.67077572118515; 2-3-7.601553985628833; 2-4-11.147410476371718; 3-4-11.023461369567588; 3-5-1.3367321016696403; 4-5-14.625403844445414; 4-6-7.822517831371251; 5-6-13.903515105675105; 5-7-1.988841882873686; 6-7-10.635425209262518; 6-8-11.487090223669725; 7-8-8.71421094262806; 7-9-5.711539819103669; 8-9-6.956882412125256; 8-10-5.457463186068324; 9-10-12.605918940261786; 9-11-1.2703363307464988; 10-11-11.959742609002719; 10-12-11.472383220155411; 11-12-14.89732674158979; 11-13-7.254857302155906; 12-13-10.951084030621338; 12-14-2.3601521946239927; 13-14-9.696159853531643; 13-15-1.157307289413916; 14-15-9.251232149233521,"(105.9854523467313, [1, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]); (106.33649926399967, [1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15]); (108.94846721933374, [1, 2, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15]); (115.68084531170436, [1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 15]); (118.21088712838937, [1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15])"
1-2-10.404776904293422; 1-3-6.647971101061727; 2-3-9.306679518650117; 2-4-13.953345291111418; 3-4-5.700199804685733; 3-5-13.202544853548027; 4-5-7.430321200140857; 4-6-1.6719611410404085; 5-6-12.714300569615236; 5-7-4.285893446426067; 6-7-9.208174998603715; 6-8-2.941937807191678; 7-8-2.6319260897032026; 7-9-10.552733710117474; 8-9-5.351678913554933; 8-10-11.588183132586646; 9-10-8.910801445928062; 9-11-13.224073157068025; 10-11-3.6918903073162093; 10-12-14.590266659318205; 11-12-11.698202044862546; 11-13-9.190654493332207; 12-13-8.113010273717595; 12-14-4.9795687317483885; 13-14-9.83358656735171; 13-15-1.5144961782353525; 14-15-2.8281051916303106,"(87.330120793607, [1, 3, 4, 5, 6, 7, 9, 11, 13, 14, 15]); (91.38250280097583, [1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 14, 15]); (94.76016850817184, [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]); (96.37222039536763, [1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15]); (98.49333792053773, [1, 2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15])"
1-2-10.981684434520247; 1-3-1.5290514278254372; 2-3-4.770613695069473; 2-4-14.79257337230505; 3-4-13.636548165779944; 3-5-1.0341490136750981; 4-5-2.1933503413951545; 4-6-6.084427870524681; 5-6-2.6882875260183816; 5-7-13.06748758157878; 6-7-13.018373030989652; 6-8-13.840256394839237; 7-8-10.813375159934047; 7-9-6.634375102932284; 8-9-12.294882113101709; 8-10-1.8407159287830968; 9-10-14.075787315746423; 9-11-3.477050487752762; 10-11-3.4852633772610906; 10-12-4.055463054237001; 11-12-9.20864824967553; 11-13-11.829499528175702; 12-13-12.529549414850623; 12-14-10.3056575438184; 13-14-3.3011548887465745; 13-15-10.080073354571619; 14-15-4.371401471390526,"(90.18496715334781, [1, 3, 4, 6, 7, 8, 9, 10, 12, 14, 15]); (90.28209731015728, [1, 3, 4, 6, 7, 9, 10, 11, 12, 13, 15]); (92.66447155462893, [1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15]); (94.4397643494758, [1, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15]); (97.6206257229363, [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15])"
1-2-2.8642546301935665; 1-3-7.428014975365583; 2-3-14.545999314147428; 2-4-1.3287436383575202; 3-4-7.802841901888227; 3-5-9.71147147118084; 4-5-4.393692279422227; 4-6-9.661790903701698; 5-6-14.537628945346617; 5-7-8.427812066282609; 6-7-12.675686581885772; 6-8-13.860193841374741; 7-8-11.264479503613188; 7-9-12.545651237154518; 8-9-10.403803629997455; 8-10-3.878008043333129; 9-10-4.92376899444046; 9-11-14.876108880003109; 10-11-3.2134340049993484; 10-12-8.311296045293794; 11-12-13.013869803606598; 11-13-7.611042902008726; 12-13-1.8105263582438393; 12-14-1.2181636651681504; 13-14-2.423734152532679; 13-15-9.964699584242325; 14-15-14.701241461034446; 14-16-5.338606994298523; 15-16-13.98009913643256; 15-17-4.917159968238055; 16-17-8.60683231029511; 16-18-6.427843444428898; 17-18-8.112129689058548; 17-19-1.9976359162389161; 18-19-7.309773061175364; 18-20-4.892342041085705; 19-20-13.010318074388127,"(124.38868993257243, [1, 2, 4, 5, 7, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20]); (127.5150260124252, [1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 16, 17, 19, 20]); (128.95409168680985, [1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 20]); (129.33026768961426, [1, 3, 4, 6, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19, 20]); (129.8052007969847, [1, 2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20])"
1-2-14.37905004615133; 1-3-5.982530705234696; 2-3-6.514281772168833; 2-4-6.6792785406230735; 3-4-2.40702828793237; 3-5-9.133869214617649; 4-5-4.3909124718804; 4-6-5.136126703219146; 5-6-14.748042096142658; 5-7-11.551599381284099; 6-7-10.27074380113182; 6-8-7.723021989912192; 7-8-8.515516950444178; 7-9-1.089301846955368; 8-9-3.291378728898152; 8-10-5.16958108434199; 9-10-5.4469945987917185; 9-11-7.906510176061372; 10-11-5.619416313591705; 10-12-7.469666071156278; 11-12-8.441930364607082; 11-13-6.028818208732054; 12-13-11.717833119082943; 12-14-3.411954631802307; 13-14-9.466211674533458; 13-15-4.54152725553678; 14-15-9.738990960341802; 14-16-14.12957373661896; 15-16-5.640211539693304; 15-17-13.29751867488877; 16-17-7.195248677121822; 16-18-9.700339139173007; 17-18-1.7267748889556351; 17-19-14.93735097924318; 18-19-8.316014029394278; 18-20-7.534895748869925; 19-20-2.517974649271588,"(115.7099410646202, [1, 2, 3, 4, 6, 7, 8, 10, 12, 13, 14, 16, 18, 19, 20]); (116.60425816121274, [1, 2, 3, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20]); (128.07638842990238, [1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]); (131.02986291574712, [1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 19, 20]); (141.67032478768047, [1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20])"
1-2-13.881486345744733; 1-3-1.2177286353511856; 2-3-7.757198288544519; 2-4-6.186717269043186; 3-4-2.7616456252080477; 3-5-7.86622173322616; 4-5-1.1141887289323182; 4-6-9.030255173407973; 5-6-13.396477759473477; 5-7-10.08471301752388; 6-7-8.576022792398545; 6-8-13.181995601371668; 7-8-8.75104209460872; 7-9-1.4013817791242937; 8-9-9.922700509272186; 8-10-3.8803137902277576; 9-10-14.65099186907148; 9-11-13.58950574670849; 10-11-11.58452981960474; 10-12-11.97773880586016; 11-12-3.3597622660098745; 11-13-6.2630836208045135; 12-13-6.291141830605458; 12-14-14.798085969698512; 13-14-9.627483467743117; 13-15-4.343856569049204; 14-15-2.424716770865321; 14-16-11.227007139103275; 15-16-2.7991875906885504; 15-17-13.05691452107473; 16-17-3.3401448597141066; 16-18-10.575693351087518; 17-18-13.314558408236723; 17-19-2.316054138397224; 18-19-14.963435336739405; 18-20-9.733651677116677; 19-20-3.106080316835823,"(123.24473859815375, [1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 14, 16, 17, 19, 20]); (123.49236824987055, [1, 3, 4, 6, 8, 9, 10, 12, 14, 16, 17, 18, 19, 20]); (124.8700934748311, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 17, 19, 20]); (125.95921062850518, [1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20]); (131.77722949281608, [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20])"
1-2-13.096258600556501; 1-3-10.97145859120278; 2-3-3.1708328988250267; 2-4-14.605314022905688; 3-4-9.961958304485265; 3-5-8.579057491880096; 4-5-13.818152577993247; 4-6-3.0965853631074847; 5-6-8.910450782970912; 5-7-5.264136613458026; 6-7-5.792176717819307; 6-8-9.110436105259001; 7-8-5.972276352102968; 7-9-7.3683386524231205; 8-9-3.9291067903022503; 8-10-9.827354439075277; 9-10-2.025980614209545; 9-11-13.965449202000997; 10-11-3.7387086987998175; 10-12-7.175486778656576; 11-12-5.9235140315816; 11-13-4.03031560208222; 12-13-2.3584575926195965; 12-14-3.4090356473546084; 13-14-14.669023350192761; 13-15-6.628904467008261; 14-15-5.156247862962723; 14-16-2.8218043069515146; 15-16-8.779387670367132; 15-17-3.8419436466733785; 16-17-10.93362307854734; 16-18-3.1857462779684718; 17-18-3.5913713420556177; 17-19-10.739791463441202; 18-19-2.2521902559104507; 18-20-4.464442923950053; 19-20-2.0121621795252285,"(106.5413295568124, [1, 3, 4, 5, 6, 7, 9, 11, 13, 14, 15, 17, 18, 20]); (107.3555455634764, [1, 3, 4, 6, 8, 9, 11, 13, 14, 15, 16, 17, 19, 20]); (108.39605156809102, [1, 3, 4, 5, 6, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]); (109.54098687368385, [1, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]); (120.55172374273558, [1, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 19, 20])"
1-2-10.02604621036734; 1-3-13.373357655668475; 2-3-8.662111287881759; 2-4-6.687971418654452; 3-4-11.559649924895144; 3-5-12.23613359946755; 4-5-5.6990941750864454; 4-6-12.270492087770482; 5-6-14.289785075534766; 5-7-6.376082660013301; 6-7-8.701371076480012; 6-8-2.015590727683814; 7-8-9.568794298922654; 7-9-12.3347930179688; 8-9-10.212247367787477; 8-10-6.612595138668977; 9-10-5.8979597135407555; 9-11-13.776818414186051; 10-11-6.893285905763139; 10-12-2.6351384914395144; 11-12-7.454540456002235; 11-13-12.250298513957723; 12-13-11.778496957119735; 12-14-4.884220248687446; 13-14-8.52506086214702; 13-15-3.233550423858989; 14-15-13.554225295363203; 14-16-1.2407282889439482; 15-16-10.843151262468307; 15-17-6.280881694979658; 16-17-2.6912517265079066; 16-18-11.482224083351223; 17-18-10.228264591422883; 17-19-2.6745843484264262; 18-19-8.016203643817342; 18-20-13.486238974547465; 19-20-1.3498418272154908,"(129.7699998166365, [1, 2, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 18, 19, 20]); (130.24580098532323, [1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20]); (130.24651639019578, [1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 20]); (138.33388356096063, [1, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]); (146.65024615377786, [1, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19, 20])"
