Graph Edges,Paths
1-2-1.5907958574800636; 1-3-1.7856788502181293; 2-3-3.0072225183274615; 2-4-14.429540390498593; 3-4-6.403844420824882; 3-5-14.787988428392538; 4-5-12.861341255191254; 4-6-8.496971764148078; 5-6-12.948887058005022; 5-7-3.0705783688080754; 6-7-1.8128346916620837; 6-8-7.39225016938318; 7-8-9.356049206351141; 7-9-8.736907745323482; 8-9-10.562536867050163; 8-10-5.18936396110458; 9-10-2.424387101323879; 9-11-9.546675870424657; 10-11-14.688154373451539; 10-12-2.6984377633717993; 11-12-4.777614417716343; 11-13-5.698661055568672; 12-13-6.360734066123027; 12-14-1.6503502970018162; 13-14-14.511820199454998; 13-15-3.4670839548422467; 14-15-14.053111441122212,"(41.79436495001592, [1, 3, 4, 6, 8, 10, 12, 13, 15]); (42.18688035783761, [1, 3, 4, 6, 7, 9, 10, 12, 13, 15]); (43.331796278403175, [1, 3, 5, 7, 9, 10, 12, 13, 15]); (44.606704475605326, [1, 2, 3, 4, 6, 8, 10, 12, 13, 15]); (44.999219883427, [1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 15])"
1-2-13.99886907192394; 1-3-12.31844403387222; 2-3-9.049377533922835; 2-4-3.8645091383154293; 3-4-12.441051908141983; 3-5-3.1612973294744426; 4-5-7.5918946962871585; 4-6-4.897988480096339; 5-6-1.9683572454403575; 5-7-10.756895576990026; 6-7-8.402598458014655; 6-8-12.986552903341604; 7-8-4.673437083423757; 7-9-7.04811410214411; 8-9-10.551147758219939; 8-10-12.673420581702667; 9-10-7.6387555337346456; 9-11-12.437726342071183; 10-11-1.250407816934736; 10-12-6.214888966242382; 11-12-5.267326262714268; 11-13-1.6547167263943305; 12-13-6.617402756579444; 12-14-5.985285067555035; 13-14-4.5685569876702345; 13-15-1.3566752288057697; 14-15-14.24624953224144,"(44.799366474815265, [1, 3, 5, 6, 7, 9, 10, 11, 13, 15]); (45.18530634835029, [1, 3, 5, 7, 9, 10, 11, 13, 15]); (47.369871865966125, [1, 3, 5, 6, 8, 10, 11, 13, 15]); (47.45935450406294, [1, 3, 5, 6, 7, 8, 10, 11, 13, 15]); (47.845294377597945, [1, 3, 5, 7, 8, 10, 11, 13, 15])"
1-2-14.876980956907417; 1-3-1.4475306239000767; 2-3-10.358962029414343; 2-4-14.967648171742068; 3-4-8.186637340400878; 3-5-11.01702428112495; 4-5-2.573563395761891; 4-6-14.814295997686793; 5-6-13.10885092045907; 5-7-11.819725524297676; 6-7-5.979556054179836; 6-8-5.662319227454963; 7-8-12.649767788425123; 7-9-14.908867733973029; 8-9-6.668827465661122; 8-10-7.4484660833311205; 9-10-12.267061955318717; 9-11-3.5698845854112413; 10-11-9.024105628747906; 10-12-6.483325455234125; 11-12-5.410077894020274; 11-13-11.715260242582781; 12-13-11.337376598633957; 12-14-1.1221516431259757; 13-14-5.18351952940163; 13-15-3.133253090020849; 14-15-14.228210548635456,"(55.19800857311871, [1, 3, 4, 6, 8, 9, 11, 13, 15]); (56.06612689165287, [1, 3, 4, 5, 6, 8, 9, 11, 13, 15]); (56.32295043661506, [1, 3, 5, 6, 8, 9, 11, 13, 15]); (57.35472253634842, [1, 3, 4, 5, 7, 9, 11, 13, 15]); (57.61154608131061, [1, 3, 5, 7, 9, 11, 13, 15])"
1-2-14.932818114271068; 1-3-5.344863587398537; 2-3-5.523150902317157; 2-4-5.149766743501083; 3-4-14.962690337347125; 3-5-6.109457405404556; 4-5-5.097147253407139; 4-6-5.690362277989696; 5-6-4.024707063441707; 5-7-5.402058580166772; 6-7-12.265085609974772; 6-8-6.115654705059425; 7-8-3.4880853375779752; 7-9-9.466500567103562; 8-9-5.084865143591832; 8-10-7.936261487430224; 9-10-14.904242531086199; 9-11-12.530887901676845; 10-11-9.454426887451136; 10-12-14.624752739517177; 11-12-4.330381198744055; 11-13-13.520315739417184; 12-13-11.223043959421714; 12-14-1.495092130347636; 13-14-2.2461482265684642; 13-15-7.0057497114544915; 14-15-8.031476131387754,"(51.59210274590865, [1, 3, 5, 7, 8, 10, 11, 12, 14, 15]); (51.817167416295966, [1, 3, 5, 7, 8, 9, 11, 12, 14, 15]); (52.43204739923063, [1, 3, 5, 7, 8, 10, 12, 14, 15]); (52.71071750222972, [1, 3, 5, 7, 9, 11, 12, 14, 15]); (52.84232059666503, [1, 3, 5, 6, 8, 10, 11, 12, 14, 15])"
1-2-8.820978967431175; 1-3-14.592993860162114; 2-3-12.690735114611318; 2-4-3.137354675516444; 3-4-13.679408545696262; 3-5-4.860035030776249; 4-5-1.9089303564076654; 4-6-2.125153867438453; 5-6-14.335136180016917; 5-7-5.93114329101215; 6-7-14.712488099966532; 6-8-10.825172744755852; 7-8-4.402378119703883; 7-9-5.754657149249896; 8-9-6.76684689126537; 8-10-10.33596802572008; 9-10-14.350822566719955; 9-11-2.52795906019755; 10-11-14.78110880705046; 10-12-3.05007616264768; 11-12-6.59098670274789; 11-13-2.903955919755518; 12-13-4.53666246138375; 12-14-7.801209689490543; 13-14-7.0679823665875805; 13-15-14.149492291152342; 14-15-2.041369352177029,"(40.09433113833501, [1, 2, 4, 5, 7, 9, 11, 13, 14, 15]); (44.514589244230336, [1, 2, 4, 5, 7, 9, 11, 12, 14, 15]); (45.134471710722735, [1, 2, 4, 5, 7, 9, 11, 13, 15]); (45.50889900005436, [1, 2, 4, 5, 7, 8, 9, 11, 13, 14, 15]); (45.68009602991808, [1, 3, 5, 7, 9, 11, 13, 14, 15])"
1-2-9.718272954449734; 1-3-1.319186529484965; 2-3-1.840297774447554; 2-4-9.18608378102547; 3-4-1.232338073534407; 3-5-9.987572070305166; 4-5-11.008205989874634; 4-6-7.8398720310256484; 5-6-5.344041326448529; 5-7-3.0250126794394108; 6-7-1.7863915483157369; 6-8-13.499787488571108; 7-8-13.055093608586004; 7-9-9.618865106817733; 8-9-5.203195752174607; 8-10-5.990641257040102; 9-10-11.349354381993264; 9-11-11.678542442688853; 10-11-9.793984847301244; 10-12-11.329555182139883; 11-12-12.432974666373656; 11-13-6.885532214422802; 12-13-13.562833043836191; 12-14-8.63070479345919; 13-14-13.576827683972652; 13-15-8.683196584159727; 14-15-13.845456302034233,"(49.04392453044987, [1, 3, 4, 6, 7, 9, 11, 13, 15]); (51.197907627318656, [1, 3, 5, 7, 9, 11, 13, 15]); (53.450879620422526, [1, 3, 4, 5, 7, 9, 11, 13, 15]); (55.24453902554001, [1, 3, 4, 6, 8, 10, 11, 13, 15]); (55.30332782264351, [1, 3, 5, 6, 7, 9, 11, 13, 15])"
1-2-8.544244574667287; 1-3-11.932284403492135; 2-3-14.978837660370996; 2-4-13.125821710412009; 3-4-8.399632882332135; 3-5-5.118621102608435; 4-5-2.218401807764403; 4-6-2.1417419180251605; 5-6-8.502755943671326; 5-7-4.611129558996255; 6-7-10.366938646088585; 6-8-8.532671645077228; 7-8-9.77089336407048; 7-9-1.0718283533060247; 8-9-14.79691076968739; 8-10-6.048043464099132; 9-10-6.20351348633407; 9-11-2.5969105004113926; 10-11-11.54785182842185; 10-12-12.380288807915077; 11-12-10.675482888731281; 11-13-2.922461264558451; 12-13-3.568849719544467; 12-14-10.321196153611906; 13-14-5.407086603618783; 13-15-8.946262964370394; 14-15-2.26077903456512,"(35.92110082155659, [1, 3, 5, 7, 9, 11, 13, 14, 15]); (37.199498147743085, [1, 3, 5, 7, 9, 11, 13, 15]); (41.4205144090447, [1, 3, 4, 5, 7, 9, 11, 13, 14, 15]); (42.69891173523119, [1, 3, 4, 5, 7, 9, 11, 13, 15]); (42.75866340829971, [1, 2, 4, 5, 7, 9, 11, 13, 14, 15])"
1-2-14.333825107707696; 1-3-3.6542059206385917; 2-3-1.971588526474643; 2-4-8.97525006587551; 3-4-8.055717064738246; 3-5-3.606685206777021; 4-5-5.764710968317534; 4-6-10.467518272638399; 5-6-7.901373969804222; 5-7-1.6080838279193104; 6-7-6.077317739191815; 6-8-1.2825257816922813; 7-8-6.454073776236456; 7-9-7.099510457150249; 8-9-3.8929496302309685; 8-10-5.344692735756834; 9-10-10.737992575271978; 9-11-10.904823396069771; 10-11-5.20382065105375; 10-12-14.990447780469673; 11-12-2.4261896702673504; 11-13-14.628629423421588; 12-13-11.829141529795177; 12-14-4.152860941996833; 13-14-7.343361339070862; 13-15-2.7172328702468778; 14-15-5.217018389851088,"(37.667631120497234, [1, 3, 5, 7, 8, 10, 11, 12, 14, 15]); (38.66937781067021, [1, 3, 5, 7, 9, 11, 12, 14, 15]); (38.78937326783797, [1, 3, 5, 6, 8, 10, 11, 12, 14, 15]); (41.916890759987396, [1, 3, 5, 7, 8, 9, 11, 12, 14, 15]); (42.84412618869136, [1, 3, 5, 7, 8, 10, 11, 12, 13, 15])"
1-2-3.463661169957899; 1-3-1.0372112346735953; 2-3-4.043031576928996; 2-4-1.0280633771992507; 3-4-2.4475431090441564; 3-5-5.773117331277442; 4-5-14.296545979651254; 4-6-9.363662478422205; 5-6-10.86697823283357; 5-7-7.824343569766755; 6-7-10.892889062433284; 6-8-9.018011304908878; 7-8-14.65866890983375; 7-9-1.6031696738383414; 8-9-8.658883983629863; 8-10-1.4613025803086692; 9-10-3.117893874096594; 9-11-4.81957884670579; 10-11-1.826247830743989; 10-12-8.552141679583707; 11-12-11.7811558323589; 11-13-2.40624327571922; 12-13-2.6836030215817477; 12-14-9.727909171479087; 13-14-2.8096698809362963; 13-15-9.544844516029965; 14-15-1.9647375561419111,"(28.238071369059355, [1, 3, 5, 7, 9, 11, 13, 14, 15]); (28.362634227194146, [1, 3, 5, 7, 9, 10, 11, 13, 14, 15]); (32.33462925089892, [1, 3, 4, 6, 8, 10, 11, 13, 14, 15]); (33.00850844801111, [1, 3, 5, 7, 9, 11, 13, 15]); (33.1330713061459, [1, 3, 5, 7, 9, 10, 11, 13, 15])"
1-2-10.220343203121464; 1-3-7.29013564695494; 2-3-8.46848854464058; 2-4-5.300540584334913; 3-4-2.6190657615466773; 3-5-11.458932346476582; 4-5-2.815106331023671; 4-6-6.394520012668657; 5-6-13.626147460705528; 5-7-5.7627612590570845; 6-7-6.499948463906625; 6-8-8.736254087273352; 7-8-10.58077124082224; 7-9-14.396139032243662; 8-9-6.799738904885771; 8-10-7.191898090206087; 9-10-7.534263312364271; 9-11-6.411340869514191; 10-11-4.802134498772325; 10-12-4.535761018290873; 11-12-1.8548196630163813; 11-13-10.960594346570376; 12-13-14.86616303552744; 12-14-6.223164746216826; 13-14-14.147811017571385; 13-15-7.074443626349033; 14-15-4.625080570710045,"(47.615879933867454, [1, 3, 4, 6, 8, 10, 12, 14, 15]); (49.73707307736529, [1, 3, 4, 6, 8, 10, 11, 12, 14, 15]); (50.95412026278684, [1, 3, 4, 6, 8, 9, 11, 12, 14, 15]); (51.64374466482844, [1, 3, 4, 5, 7, 8, 10, 12, 14, 15]); (51.997613880283474, [1, 3, 4, 5, 7, 9, 11, 12, 14, 15])"
1-2-9.990068023956129; 1-3-14.387108277879735; 2-3-2.335408829187063; 2-4-10.006993713983992; 3-4-9.654035541719587; 3-5-11.389407888271899; 4-5-3.71367032879058; 4-6-14.763467639311232; 5-6-12.293951767796571; 5-7-7.789860303233992; 6-7-12.010485126222717; 6-8-3.1114720928684405; 7-8-5.083715033689028; 7-9-10.246902894209109; 8-9-5.171080181289178; 8-10-2.829927148309933; 9-10-2.2747025987684806; 9-11-12.511023977988984; 10-11-13.64930401165971; 10-12-12.878188933952583; 11-12-4.865757795067807; 11-13-13.050321062421327; 12-13-7.924776248657212; 12-14-5.609042372687702; 13-14-11.904276323661698; 13-15-11.304127578543229; 14-15-5.201562733100841,"(63.10302859170479, [1, 2, 4, 5, 7, 8, 10, 12, 14, 15]); (63.10718126638918, [1, 2, 3, 5, 7, 8, 10, 12, 14, 15]); (64.39072265817084, [1, 2, 4, 6, 8, 10, 12, 14, 15]); (65.08547924862744, [1, 2, 3, 4, 5, 7, 8, 10, 12, 14, 15]); (65.16881269112571, [1, 3, 5, 7, 8, 10, 12, 14, 15])"
1-2-9.178918681099638; 1-3-4.987233649558113; 2-3-7.531156540018759; 2-4-2.1406009514626527; 3-4-14.226133374403696; 3-5-12.087053147929465; 4-5-14.452106672675205; 4-6-13.61022181154771; 5-6-13.137628064832333; 5-7-7.012082769574154; 6-7-11.058295308691932; 6-8-6.29584586333076; 7-8-5.800193395635854; 7-9-13.647928757410721; 8-9-1.6448496201358875; 8-10-8.616387987057415; 9-10-1.5521985250509633; 9-11-1.6182707997921455; 10-11-14.801578017057842; 10-12-5.9700591484825924; 11-12-3.127845027682016; 11-13-14.736135349877795; 12-13-12.738273853506389; 12-14-13.18324880761164; 13-14-5.515314835287464; 13-15-14.965077978123146; 14-15-1.8837460827069579,"(51.34452330062623, [1, 3, 5, 7, 8, 9, 11, 12, 14, 15]); (52.6835476453694, [1, 2, 4, 6, 8, 9, 11, 12, 14, 15]); (54.120665146685624, [1, 3, 5, 7, 8, 9, 10, 12, 14, 15]); (55.28487965049783, [1, 3, 5, 7, 8, 9, 11, 13, 14, 15]); (55.4596894914288, [1, 2, 4, 6, 8, 9, 10, 12, 14, 15])"
1-2-10.191802627080788; 1-3-8.768251586128224; 2-3-3.7033966520530983; 2-4-11.43789881198534; 3-4-4.231543105064087; 3-5-6.6457460262134; 4-5-12.953125442737017; 4-6-1.7308241267070859; 5-6-8.391415103606771; 5-7-7.06454159764293; 6-7-9.36788428124838; 6-8-5.294215339215842; 7-8-3.5895028470198085; 7-9-11.459367076893407; 8-9-8.209944108829792; 8-10-14.372158923659732; 9-10-3.4332646005793226; 9-11-7.094040463387368; 10-11-6.120738140101988; 10-12-3.9305139569708896; 11-12-8.798581304580868; 11-13-7.133313447145392; 12-13-8.52674531431007; 12-14-8.541310372531406; 13-14-11.735717285925524; 13-15-13.182081257022212; 14-15-6.957889223174471,"(51.09775641920112, [1, 3, 4, 6, 8, 9, 10, 12, 14, 15]); (53.826706633451735, [1, 3, 4, 6, 8, 10, 12, 14, 15]); (55.6442134335, [1, 3, 4, 6, 8, 9, 11, 13, 15]); (56.22470411220678, [1, 2, 3, 4, 6, 8, 9, 10, 12, 14, 15]); (56.80088444013405, [1, 3, 5, 7, 9, 10, 12, 14, 15])"
1-2-7.049789599790371; 1-3-14.03426914384139; 2-3-6.193954123155164; 2-4-6.334328030985601; 3-4-7.727878870406301; 3-5-9.207543286732005; 4-5-1.9284693353250058; 4-6-4.463076441720179; 5-6-12.728972295166734; 5-7-11.77565958607774; 6-7-6.322774061220695; 6-8-5.7469471242388055; 7-8-7.048621479268724; 7-9-12.900953238106114; 8-9-9.353151275066708; 8-10-5.694521789925218; 9-10-12.916796948936053; 9-11-8.388927041920557; 10-11-1.9739258707112288; 10-12-7.186729432096936; 11-12-8.252089111798798; 11-13-3.5973738862722024; 12-13-9.940086485559343; 12-14-13.624321981754026; 13-14-6.442777495964125; 13-15-10.299723256678808; 14-15-10.016043754290383,"(45.15968600032242, [1, 2, 4, 6, 8, 10, 11, 13, 15]); (51.31878399389811, [1, 2, 4, 6, 8, 10, 11, 13, 14, 15]); (52.74719096289827, [1, 2, 3, 4, 6, 8, 10, 11, 13, 15]); (52.784134416573025, [1, 2, 4, 6, 7, 8, 10, 11, 13, 15]); (53.537716383794134, [1, 3, 4, 6, 8, 10, 11, 13, 15])"
1-2-6.2655394341986685; 1-3-9.375461925960513; 2-3-6.9259842491455315; 2-4-5.690953313132887; 3-4-7.3232542288714; 3-5-10.078899731503594; 4-5-6.8777278177494745; 4-6-2.903933131212437; 5-6-8.552005051266365; 5-7-3.7296044444200422; 6-7-9.268275558981612; 6-8-9.41460862995664; 7-8-5.811042588161257; 7-9-4.308412642106015; 8-9-13.759119336809244; 8-10-2.2969835360660777; 9-10-14.747439396177917; 9-11-5.549819692208074; 10-11-9.938353675717305; 10-12-2.661513805527206; 11-12-3.265297024414699; 11-13-7.796672931519456; 12-13-2.2509732131735385; 12-14-11.942585947951066; 13-14-14.787052597514162; 13-15-1.3844687766402983; 14-15-12.180903991490991,"(32.86897383990775, [1, 2, 4, 6, 8, 10, 12, 13, 15]); (36.96880692906945, [1, 2, 4, 5, 7, 8, 10, 12, 13, 15]); (37.588948021452524, [1, 3, 5, 7, 8, 10, 12, 13, 15]); (37.61119724740811, [1, 3, 4, 6, 8, 10, 12, 13, 15]); (38.533683357093985, [1, 2, 4, 6, 7, 8, 10, 12, 13, 15])"
1-2-10.205719646124182; 1-3-7.26863498051653; 2-3-8.235295917665713; 2-4-2.7262033848398453; 3-4-1.7618895584990442; 3-5-2.4494199406120734; 4-5-10.345552978898105; 4-6-4.262550594410932; 5-6-10.805101243202374; 5-7-12.912351752384472; 6-7-11.469200167784606; 6-8-10.10272117096212; 7-8-2.973620723533961; 7-9-7.357879342211806; 8-9-8.637836274018923; 8-10-13.896635884472857; 9-10-5.341719271074331; 9-11-3.6439249590319918; 10-11-7.870698562636923; 10-12-3.2553126949574898; 11-12-14.99413496641142; 11-13-14.986838129903132; 12-13-9.473777463904387; 12-14-8.82859310541316; 13-14-3.8059758241387485; 13-15-6.568040554727636; 14-15-2.114216325126119,"(49.52812741229599, [1, 3, 5, 7, 9, 10, 12, 14, 15]); (51.49055431435825, [1, 3, 4, 6, 8, 10, 12, 14, 15]); (51.573473974978654, [1, 3, 4, 6, 8, 9, 10, 12, 14, 15]); (51.65999603999403, [1, 3, 4, 6, 7, 9, 10, 12, 14, 15]); (53.69878540701666, [1, 3, 5, 7, 8, 10, 12, 14, 15])"
1-2-11.354973996064484; 1-3-14.335496571669003; 2-3-1.468161494515818; 2-4-5.288077885652301; 3-4-7.186182409757958; 3-5-14.544680796329892; 4-5-13.061411666221009; 4-6-7.517373373083336; 5-6-10.636308691179385; 5-7-14.709818197695444; 6-7-11.348158823529516; 6-8-5.300755719464455; 7-8-11.14112712731117; 7-9-7.328285699575478; 8-9-6.653890333364629; 8-10-10.621378016731187; 9-10-5.3216959527698755; 9-11-5.89908477198998; 10-11-2.4782408111788063; 10-12-12.077913665609804; 11-12-7.557361496642097; 11-13-13.653233055754773; 12-13-8.499341640869423; 12-14-11.359068764744208; 13-14-14.305513181265141; 13-15-1.2116973322140814; 14-15-6.427298802720075; 14-16-9.246612036605589; 15-16-4.884812829615444; 15-17-4.182813850685449; 16-17-13.845598890919296; 16-18-8.186552316169813; 17-18-7.211802770634309; 17-19-14.177425810717969; 18-19-5.423287361207057; 18-20-8.737659806307306; 19-20-12.61262915533574,"(77.0113628952151, [1, 2, 4, 6, 8, 9, 11, 13, 15, 17, 18, 20]); (77.55800661777049, [1, 2, 4, 6, 8, 10, 11, 13, 15, 17, 18, 20]); (78.6881114196806, [1, 2, 4, 6, 8, 9, 11, 13, 15, 16, 18, 20]); (78.9122148871738, [1, 2, 4, 6, 8, 9, 10, 11, 13, 15, 17, 18, 20]); (79.23475514223598, [1, 2, 4, 6, 8, 10, 11, 13, 15, 16, 18, 20])"
1-2-4.141674114981337; 1-3-4.706239086961955; 2-3-4.587548961114161; 2-4-8.751484132505793; 3-4-5.5871251195833995; 3-5-13.209654570438248; 4-5-13.999184834630855; 4-6-5.054387108292939; 5-6-14.183881373711289; 5-7-13.077927517851446; 6-7-5.842637938673533; 6-8-13.900728727394007; 7-8-6.728714487704754; 7-9-13.604958210821168; 8-9-9.211085332592727; 8-10-3.766343104455484; 9-10-13.640135064512608; 9-11-8.03590815817685; 10-11-6.302700809172824; 10-12-7.431828996131082; 11-12-5.085367292505967; 11-13-6.702823919532671; 12-13-1.4662079373094619; 12-14-1.790235259023378; 13-14-3.665579939410167; 13-15-1.6924948495336491; 14-15-6.3154543245370816; 14-16-9.013865133033864; 15-16-10.06610617539369; 15-17-9.306581630409136; 16-17-5.012561563103373; 16-18-4.410600451559932; 17-18-8.016342732865182; 17-19-7.682963957057307; 18-19-8.35649337125412; 18-20-12.24640195922426; 19-20-6.828209934683288,"(66.093734150796, [1, 3, 4, 6, 7, 8, 10, 12, 13, 15, 17, 19, 20]); (66.57837864464457, [1, 3, 4, 6, 7, 8, 10, 12, 14, 16, 18, 20]); (67.42311045181171, [1, 3, 4, 6, 8, 10, 12, 13, 15, 17, 19, 20]); (67.9077549456603, [1, 3, 4, 6, 8, 10, 12, 14, 16, 18, 20]); (68.69352819173777, [1, 2, 4, 6, 7, 8, 10, 12, 13, 15, 17, 19, 20])"
1-2-4.1368736993370465; 1-3-13.08211277053236; 2-3-8.572913532530443; 2-4-8.685597495230372; 3-4-5.27167244596988; 3-5-12.042733748621618; 4-5-7.955303126790355; 4-6-10.402459345285003; 5-6-1.007825467417328; 5-7-5.504482392935663; 6-7-6.145702978464363; 6-8-3.262007007198801; 7-8-13.167876371956595; 7-9-2.0940179277713655; 8-9-6.081346250311177; 8-10-8.203899685294859; 9-10-14.316562897883955; 9-11-10.458775601330114; 10-11-5.957259384620185; 10-12-3.433840285101338; 11-12-11.85719984528349; 11-13-13.274747840983634; 12-13-10.099889132738685; 12-14-11.535890301419979; 13-14-12.25882888266696; 13-15-2.4132204444322936; 14-15-4.635199332086614; 14-16-12.456607654628758; 15-16-8.9776671587423; 15-17-12.13354620073345; 16-17-2.6739495452151907; 16-18-7.146789115576285; 17-18-3.270135802897216; 17-19-3.390609115717621; 18-19-2.9068138153819936; 18-20-13.580896646844762; 19-20-1.4661693192433147,"(65.70685148245951, [1, 2, 4, 5, 6, 8, 10, 12, 13, 15, 16, 17, 19, 20]); (66.18878097923546, [1, 2, 4, 5, 6, 8, 10, 12, 13, 15, 17, 19, 20]); (67.14618223353683, [1, 2, 4, 6, 8, 10, 12, 13, 15, 16, 17, 19, 20]); (67.62811173031278, [1, 2, 4, 6, 8, 10, 12, 13, 15, 17, 19, 20]); (68.20857270259498, [1, 2, 4, 5, 6, 8, 10, 12, 14, 16, 17, 19, 20])"
1-2-8.675473303556064; 1-3-12.21009307259915; 2-3-1.299803129135024; 2-4-8.215211654016002; 3-4-8.994504980185667; 3-5-4.965657347816346; 4-5-10.35109795020102; 4-6-4.289621049603934; 5-6-9.179212544784486; 5-7-9.941895059839498; 6-7-7.938213556760651; 6-8-13.826016642926607; 7-8-2.7825359582565463; 7-9-4.799689015994334; 8-9-9.124290527752493; 8-10-10.309671670254483; 9-10-14.933196492606804; 9-11-10.699335143439578; 10-11-5.62457628116999; 10-12-14.522934227944956; 11-12-14.480213919011087; 11-13-5.947235050449668; 12-13-11.256554702343848; 12-14-12.388171348678632; 13-14-11.804751993212545; 13-15-8.965226477474447; 14-15-3.8364592093694156; 14-16-4.670668177338099; 15-16-5.87759687270982; 15-17-5.658789951348976; 16-17-12.513481906873206; 16-18-9.25518977203302; 17-18-3.8306719837527243; 17-19-1.8789148853329172; 18-19-13.489624341537825; 18-20-11.202824940997573; 19-20-2.7128416790677363,"(65.54486104345459, [1, 2, 3, 5, 7, 9, 11, 13, 15, 17, 19, 20]); (67.77967768336265, [1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 20]); (68.76262079370169, [1, 2, 3, 5, 7, 8, 10, 11, 13, 15, 17, 19, 20]); (69.7805517670443, [1, 2, 4, 6, 7, 9, 11, 13, 15, 17, 19, 20]); (70.99743743360975, [1, 3, 5, 7, 8, 10, 11, 13, 15, 17, 19, 20])"
1-2-2.8968073335718296; 1-3-10.568577617842193; 2-3-10.231988048661542; 2-4-9.331069947249075; 3-4-5.824284055895346; 3-5-4.204127259316085; 4-5-12.532316291259615; 4-6-6.503486176697715; 5-6-13.319153803602566; 5-7-13.58923550250415; 6-7-8.563154808966004; 6-8-4.2651988270577625; 7-8-2.1592901357865015; 7-9-12.913275680741773; 8-9-12.479129276266393; 8-10-13.588865772000169; 9-10-12.444432836626714; 9-11-12.528666601618063; 10-11-5.412124712639413; 10-12-10.658097255977891; 11-12-11.817043859819455; 11-13-9.604815976130054; 12-13-8.45239105084293; 12-14-7.582580091001354; 13-14-10.890534706988745; 13-15-8.482760980845844; 14-15-6.263223784564722; 14-16-4.122612964308202; 15-16-1.6674124790093217; 15-17-1.1096473845828139; 16-17-12.077215417866665; 16-18-6.633385216370659; 17-18-3.623598741501027; 17-19-12.38523993362031; 18-19-4.031687565312206; 18-20-10.93651088196698; 19-20-8.38058394986896,"(75.75488673424267, [1, 2, 4, 6, 8, 10, 11, 13, 15, 17, 18, 20]); (76.51861446620164, [1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20]); (76.75908619617134, [1, 2, 4, 6, 8, 10, 12, 14, 15, 17, 18, 20]); (77.23064736745687, [1, 2, 4, 6, 8, 10, 11, 13, 15, 17, 18, 19, 20]); (77.99437509941583, [1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 19, 20])"
1-2-9.914031886013767; 1-3-12.225946823836916; 2-3-3.456646818053555; 2-4-9.514255807466474; 3-4-8.592232677761196; 3-5-8.300059484385736; 4-5-11.111591616586201; 4-6-8.20401095353693; 5-6-11.665244820949043; 5-7-4.417229201380921; 6-7-5.4118298161848; 6-8-13.181995252046384; 7-8-3.1414043987139806; 7-9-8.442357688754484; 8-9-5.326580845345639; 8-10-5.958410363663656; 9-10-1.5864506819546222; 9-11-9.730823570674923; 10-11-1.8060928086198564; 10-12-11.493769184198397; 11-12-14.970143696375947; 11-13-3.80721834385212; 12-13-4.390746047264562; 12-14-10.687334142332247; 13-14-3.604609252651968; 13-15-8.251792280996888; 14-15-4.9741140099405055; 14-16-12.667218554450814; 15-16-3.230520065374389; 15-17-2.477200195710486; 16-17-12.362722343858776; 16-18-2.427010643224209; 17-18-8.86120171351048; 17-19-8.819700920587042; 18-19-7.365889729071424; 18-20-3.07052089274523; 19-20-6.537432468155968,"(56.636205306793904, [1, 3, 5, 7, 8, 10, 11, 13, 15, 16, 18, 20]); (56.963136288389485, [1, 3, 5, 7, 8, 10, 11, 13, 14, 15, 16, 18, 20]); (57.56519891512537, [1, 3, 5, 7, 9, 10, 11, 13, 15, 16, 18, 20]); (57.59082647043051, [1, 3, 5, 7, 8, 9, 10, 11, 13, 15, 16, 18, 20]); (57.7809371870243, [1, 2, 3, 5, 7, 8, 10, 11, 13, 15, 16, 18, 20])"
