Graph Edges,Paths
1-2-7.807269375253025; 1-3-5.191321209533695; 2-3-5.277032892196867; 2-4-9.52548207050085; 3-4-5.769558968734567; 3-5-7.962226725078881; 4-5-8.82303115061933; 4-6-5.860945783299343; 5-6-8.348773831695004; 5-7-9.959466701442262; 6-7-9.993319517919856; 6-8-10.219437099951746; 7-8-3.272478225731595; 7-9-6.653210353509323; 8-9-3.9364012497978673; 8-10-1.764770823396035; 9-10-1.8177455127475586; 9-11-4.207148305694902; 10-11-10.23308619727803; 10-12-1.2273270472597548; 11-12-3.020111291742456; 11-13-2.000401780201198; 12-13-7.089477716300694; 12-14-8.70709061848456; 13-14-6.204239118938156; 13-15-8.264611944264855; 14-15-12.300603525515998,"(75.11010346852441, [1, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15]); (77.42414536065112, [1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15]); (78.8801385320234, [1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15]); (81.41352129980051, [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15]); (83.6528978742817, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15])"
1-2-10.893210296549055; 1-3-9.936271018877012; 2-3-12.956510527273835; 2-4-11.938135009511557; 3-4-3.3207203497286946; 3-5-4.576860291499928; 4-5-11.759015918801794; 4-6-4.448305239641805; 5-6-12.173037519488874; 5-7-3.4887906111088283; 6-7-9.130559777914517; 6-8-10.643913589190912; 7-8-2.901146030596729; 7-9-6.747625698978867; 8-9-4.534801192078505; 8-10-6.526800584695388; 9-10-4.86244979891874; 9-11-12.898980555575774; 10-11-3.263529702978791; 10-12-12.79397933165822; 11-12-2.850359334664221; 11-13-5.847438380494341; 12-13-3.7817554861215683; 12-14-2.6283986727861794; 13-14-10.650856418275463; 13-15-11.76355806014039; 14-15-4.651484461069786,"(83.53798669050659, [1, 2, 3, 4, 6, 8, 9, 10, 12, 13, 14, 15]); (83.66241302466776, [1, 3, 4, 5, 6, 8, 9, 11, 12, 13, 15]); (84.3618837202917, [1, 3, 4, 5, 6, 7, 9, 11, 12, 13, 15]); (86.26897296062867, [1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15]); (97.57586282961361, [1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 15])"
1-2-6.417398377991509; 1-3-1.2944163516771028; 2-3-7.074373333032087; 2-4-10.37608213480654; 3-4-11.501541140610476; 3-5-2.723082426274404; 4-5-2.668104574116471; 4-6-7.210457548567867; 5-6-6.717656755370129; 5-7-12.87465561179453; 6-7-10.29405955677983; 6-8-7.378048214223428; 7-8-3.9843403345020723; 7-9-13.048793808800186; 8-9-14.000839570889395; 8-10-5.186122568972934; 9-10-1.651559895920474; 9-11-2.962418681484965; 10-11-13.898241964590317; 10-12-11.73828682466078; 11-12-12.002473760981108; 11-13-4.187597048239994; 12-13-8.441675133638903; 12-14-7.640924643076971; 13-14-13.268287584316388; 13-15-14.38440060902395; 14-15-9.081612593187886,"(93.93895797104177, [1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15]); (96.70224894774482, [1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15]); (99.73136241963384, [1, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15]); (101.59010171899418, [1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15]); (101.90445753952208, [1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15])"
1-2-2.5693917658002636; 1-3-14.912103067166662; 2-3-1.1630654084439538; 2-4-11.14914775166495; 3-4-7.656858468955613; 3-5-11.225630476946527; 4-5-12.933133630358803; 4-6-6.848779221486837; 5-6-2.496944018327109; 5-7-6.868180943971867; 6-7-13.380096113268495; 6-8-6.611170465868604; 7-8-8.389150884221722; 7-9-6.2840496031256246; 8-9-7.939664906386984; 8-10-11.549400805170873; 9-10-7.4074833491769905; 9-11-11.643771978772204; 10-11-12.065187885969452; 10-12-10.609642086421365; 11-12-9.422806936490153; 11-13-7.310249089040726; 12-13-4.771039100196003; 12-14-13.052856300377423; 13-14-11.808729082346433; 13-15-7.712157685828403; 14-15-14.789557150501373,"(102.7121348911354, [1, 2, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15]); (103.45031643937628, [1, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]); (103.63099962768234, [1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15]); (103.96425604308712, [1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]); (106.31572593669188, [1, 2, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15])"
1-2-2.670344591703685; 1-3-12.799287208859257; 2-3-10.692420179162184; 2-4-14.096366655477377; 3-4-10.335417435653492; 3-5-8.886769927585384; 4-5-14.228730733767371; 4-6-12.335143413338148; 5-6-13.478543804297418; 5-7-6.6860133403336794; 6-7-5.768316897512925; 6-8-1.691950226788244; 7-8-9.020868474498956; 7-9-9.971321241373325; 8-9-13.534505832595531; 8-10-9.60060117811963; 9-10-5.1786028745404105; 9-11-1.5925696636462368; 10-11-10.735713046496993; 10-12-9.659312349070019; 11-12-9.855091428352397; 11-13-1.6148274110332737; 12-13-11.264149613533576; 12-14-2.562954305932773; 13-14-6.15300146018113; 13-15-2.6801796542936467; 14-15-12.153170197291372,"(105.9276629360092, [1, 2, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15]); (106.24396770002419, [1, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15]); (106.34564942118496, [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15]); (107.64989516697263, [1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15]); (108.09340595545346, [1, 2, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15])"
1-2-6.969150755464781; 1-3-5.242980649498639; 2-3-1.1622905096743612; 2-4-7.5540787143040635; 3-4-6.077134050039846; 3-5-11.856821129744272; 4-5-1.6868193573071462; 4-6-8.762374094841078; 5-6-8.50780416627211; 5-7-8.139465802608445; 6-7-8.979781918270007; 6-8-10.400806832430382; 7-8-13.051930440689867; 7-9-14.114806445873498; 8-9-12.97602496523566; 8-10-1.1384591889135491; 9-10-11.541987654391484; 9-11-5.165245866184796; 10-11-12.019963999180533; 10-12-9.211565387622231; 11-12-14.937997549964944; 11-13-8.80347323518603; 12-13-14.107015004998539; 12-14-14.061266604726983; 13-14-13.47693476729425; 13-15-10.511519136214924; 14-15-13.518284489129126,"(110.97107031817686, [1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]); (115.06393804057414, [1, 3, 5, 6, 8, 9, 10, 11, 12, 14, 15]); (118.06650454051682, [1, 2, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15]); (122.77926062348196, [1, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15]); (123.0615040570045, [1, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15])"
1-2-6.8542263436031625; 1-3-8.82212047274312; 2-3-3.0716110318179277; 2-4-13.989248693410403; 3-4-5.930716915823056; 3-5-4.096507089063136; 4-5-5.426582645909548; 4-6-8.607244258137612; 5-6-13.691876908697258; 5-7-13.822878000590867; 6-7-13.164099943751271; 6-8-8.283674399888504; 7-8-3.50918876150601; 7-9-7.5321051338025775; 8-9-3.1790570554732964; 8-10-8.277940717986688; 9-10-1.4082116945308707; 9-11-12.447642092315531; 10-11-11.915196324725843; 10-12-6.375383392118739; 11-12-1.4026881779814524; 11-13-11.027203460278942; 12-13-14.064328549219812; 12-14-9.702734042986998; 13-14-2.510090849563575; 13-15-3.8864114541061703; 14-15-8.649117381032493,"(87.029541300898, [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15]); (87.64544964198448, [1, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15]); (89.20155580391737, [1, 3, 4, 5, 6, 7, 9, 11, 13, 14, 15]); (90.07732173085854, [1, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15]); (93.64136907083967, [1, 3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 15])"
1-2-6.339238004821078; 1-3-9.021010397914834; 2-3-14.255499523527062; 2-4-8.78506553899081; 3-4-5.406376949555848; 3-5-6.335470176395077; 4-5-9.91134204654336; 4-6-11.746607198907704; 5-6-10.893326301783128; 5-7-2.3450961065306015; 6-7-2.455484399344339; 6-8-10.326139699653364; 7-8-6.722374183617445; 7-9-8.768033542167986; 8-9-7.717328663705546; 8-10-7.361277208126124; 9-10-13.113512551659461; 9-11-7.031084452173079; 10-11-10.724416452200387; 10-12-13.462318226527891; 11-12-13.323043360377538; 11-13-13.631863768968856; 12-13-10.68762962461775; 12-14-8.894622324257721; 13-14-14.562187880085384; 13-15-8.195549601112592; 14-15-3.2927565560453536,"(102.47722704261015, [1, 2, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15]); (104.29597682728347, [1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14, 15]); (106.20642267324429, [1, 2, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15]); (109.31967564912381, [1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15]); (112.59767194619691, [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15])"
1-2-8.327061907127028; 1-3-7.76716203299263; 2-3-13.141796621282602; 2-4-6.942816192766739; 3-4-10.40407909303786; 3-5-4.350455678450696; 4-5-12.21159328960568; 4-6-10.299623010445051; 5-6-2.769534697474333; 5-7-8.856309083171535; 6-7-5.131631050607384; 6-8-4.148512429150964; 7-8-11.479871296856254; 7-9-8.855631803518508; 8-9-4.919745013323055; 8-10-13.157205713239009; 9-10-2.6674517850010537; 9-11-10.818641220367729; 10-11-10.416181277962501; 10-12-1.6461193533569327; 11-12-1.7832996332954612; 11-13-2.1490310920104587; 12-13-9.123493904605892; 12-14-3.440247873995964; 13-14-14.394193077524264; 13-15-8.261092641505016; 14-15-6.584448704449984,"(93.27694224401915, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15]); (93.69033539245332, [1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 15]); (94.51871163471345, [1, 2, 4, 5, 7, 8, 10, 11, 13, 14, 15]); (97.65012208703166, [1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 15]); (98.86390002626176, [1, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 15])"
1-2-12.131617728947033; 1-3-6.152466722921679; 2-3-9.869088739891122; 2-4-3.5871394656467954; 3-4-8.825778595266494; 3-5-13.005460017058146; 4-5-3.2620333131885357; 4-6-11.995641831566665; 5-6-9.752466222533988; 5-7-8.074187870785732; 6-7-7.927369557773043; 6-8-2.4534229096885616; 7-8-10.884702920456554; 7-9-8.841863220126067; 8-9-10.157000443618134; 8-10-14.4239986494858; 9-10-2.0037447463688363; 9-11-1.9344267567532711; 10-11-8.119931943584962; 10-12-8.730744804385775; 11-12-1.8102550466844836; 11-13-9.95411419500687; 12-13-5.724593146783321; 12-14-13.8671544214787; 13-14-10.024077887403928; 13-15-9.357252445533371; 14-15-1.8009051071324997,"(85.80820479635088, [1, 3, 4, 6, 7, 8, 10, 11, 12, 14, 15]); (86.31665267788217, [1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 14, 15]); (87.84573395109966, [1, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15]); (88.66011456575129, [1, 3, 4, 5, 6, 7, 8, 10, 11, 13, 15]); (101.09412321374927, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15])"
1-2-14.979759608566027; 1-3-10.494933472854505; 2-3-12.965060897841706; 2-4-6.825170166285011; 3-4-14.155629848253904; 3-5-6.330877028981185; 4-5-14.863415084846935; 4-6-6.697537014818577; 5-6-14.305004678285156; 5-7-11.340443404663633; 6-7-10.773999557954337; 6-8-12.190944602007708; 7-8-7.822911313580107; 7-9-5.651520759694391; 8-9-8.462878360566151; 8-10-8.815016307748312; 9-10-1.118405309289065; 9-11-11.839286696642706; 10-11-5.470096182053805; 10-12-14.632111571829274; 11-12-8.996122884549568; 11-13-5.970267145139903; 12-13-2.405277057397754; 12-14-10.194493565760677; 13-14-3.6459462794866258; 13-15-10.768850108189254; 14-15-9.034649140088689,"(109.29907746328956, [1, 2, 3, 5, 6, 8, 9, 11, 12, 14, 15]); (109.90527632121571, [1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 14, 15]); (110.0711688264416, [1, 2, 3, 4, 6, 7, 8, 10, 12, 14, 15]); (111.69172478759863, [1, 2, 4, 5, 6, 8, 9, 11, 12, 14, 15]); (120.5113805764838, [1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15])"
1-2-13.923938366532436; 1-3-8.457576744095537; 2-3-6.897787488319753; 2-4-14.277316029290791; 3-4-10.032122731072873; 3-5-11.29715034727962; 4-5-12.785334438994544; 4-6-9.16299191669056; 5-6-9.773246319338591; 5-7-10.343262599937944; 6-7-13.340940027139434; 6-8-14.199701212908334; 7-8-4.962892137337315; 7-9-2.4056416314205515; 8-9-1.0384330403460613; 8-10-8.729066174504105; 9-10-13.956893358217215; 9-11-7.7192222458232695; 10-11-8.659302514570768; 10-12-12.714630878177239; 11-12-3.149430589788885; 11-13-1.7034053908085423; 12-13-12.068354804930078; 12-14-8.6414188655886; 13-14-13.985879964955103; 13-15-10.330297325645736; 14-15-4.77149415919933,"(103.19446158123546, [1, 3, 4, 5, 6, 7, 8, 10, 12, 13, 15]); (105.86503825903179, [1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15]); (107.51740742817574, [1, 3, 4, 5, 6, 8, 10, 12, 13, 14, 15]); (111.84633014753142, [1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15]); (115.95046109909983, [1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15])"
1-2-11.26742187510572; 1-3-9.415603966264623; 2-3-2.602092780570046; 2-4-6.769445746301872; 3-4-4.316384204547888; 3-5-11.401727378176014; 4-5-5.015549649138791; 4-6-1.7279037844718876; 5-6-7.540866728500241; 5-7-4.307142849622893; 6-7-4.365981963266435; 6-8-7.951986941526773; 7-8-6.176672157990117; 7-9-3.989740138397509; 8-9-9.804526287245563; 8-10-2.7149615672657745; 9-10-13.728850727883929; 9-11-10.512587662425474; 10-11-9.738540886585701; 10-12-12.1471289332483; 11-12-6.678567995429305; 11-13-10.419641261235938; 12-13-13.559473093182156; 12-14-12.474357848951842; 13-14-8.510259702233391; 13-15-12.562990388098335; 14-15-4.854338321252067,"(86.69446563555717, [1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15]); (88.35730353849024, [1, 3, 5, 7, 8, 9, 10, 11, 13, 14, 15]); (89.8402607882898, [1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15]); (90.59238946459598, [1, 2, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15]); (92.07549545496596, [1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15])"
1-2-14.60858537929496; 1-3-10.351305903708777; 2-3-7.321768772529259; 2-4-6.296550172805816; 3-4-12.976140401936314; 3-5-3.87738732667148; 4-5-13.900460534049381; 4-6-3.7549186277658406; 5-6-8.3642894017991; 5-7-1.6969425653614598; 6-7-13.528988655951311; 6-8-4.726284075177963; 7-8-3.8076033269874103; 7-9-5.543905358266214; 8-9-14.392603170829023; 8-10-6.5269253517630785; 9-10-7.206266175167498; 9-11-9.500470946993067; 10-11-11.874002981369292; 10-12-13.160902021897138; 11-12-1.884292657980452; 11-13-1.500378810996345; 12-13-8.703075020185384; 12-14-9.672633257656946; 13-14-12.09694812825143; 13-15-14.887293625060465; 14-15-2.903507522950356,"(98.77344401777987, [1, 2, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15]); (98.84453501173448, [1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 14, 15]); (103.89783551593536, [1, 2, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15]); (110.36702223431058, [1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]); (118.38342610890639, [1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15])"
1-2-9.57135908825629; 1-3-2.921448678308099; 2-3-8.20360260297647; 2-4-7.87358264330638; 3-4-14.968239213225015; 3-5-5.902990716287745; 4-5-2.6752502961773557; 4-6-9.337892740237221; 5-6-13.587106320717979; 5-7-6.023050717765272; 6-7-3.469672512959436; 6-8-2.85849453462209; 7-8-11.968448820350154; 7-9-11.5460027563003; 8-9-12.478458962622987; 8-10-3.819905696410184; 9-10-6.1084706402367654; 9-11-8.054456947660924; 10-11-14.627436747268874; 10-12-10.1351205795511; 11-12-6.284051580245171; 11-13-12.975735134834025; 12-13-10.477517495329863; 12-14-12.861832367593058; 13-14-7.08327586090163; 13-15-11.405636907824599; 14-15-3.0291477816070875,"(96.1048001623466, [1, 2, 3, 5, 6, 7, 9, 10, 11, 13, 14, 15]); (96.6541519512925, [1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]); (97.18538721773803, [1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15]); (105.06605302778708, [1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15]); (106.9321719075638, [1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15])"
1-2-2.7960596977428693; 1-3-6.698256051765467; 2-3-2.2729967340238466; 2-4-6.499928622898273; 3-4-12.31387999006187; 3-5-13.431123886197051; 4-5-13.91614956759782; 4-6-10.202557247981078; 5-6-9.847357856915039; 5-7-7.7104059241904706; 6-7-11.651401107430463; 6-8-3.094860911621349; 7-8-13.863386610903186; 7-9-2.0738430258938676; 8-9-6.325909075237469; 8-10-10.406536513318429; 9-10-14.039944071266179; 9-11-5.084403662772439; 10-11-3.308249518909914; 10-12-5.534572436439551; 11-12-9.966937407352876; 11-13-2.5454820752252294; 12-13-1.5903574043486781; 12-14-14.79583282532321; 13-14-8.94367413935085; 13-15-12.155580670327849; 14-15-5.964979051872009,"(94.38135542630077, [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]); (95.01094054707806, [1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 14, 15]); (95.20701636456673, [1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15]); (96.86754303070006, [1, 3, 4, 6, 7, 8, 9, 11, 12, 14, 15]); (99.18778237329428, [1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15])"
1-2-5.839843851927204; 1-3-9.702496272046108; 2-3-7.045656149396925; 2-4-12.730496518043124; 3-4-5.288889589586549; 3-5-5.3094761865395474; 4-5-3.429944412594976; 4-6-8.133100646206081; 5-6-6.751475650144336; 5-7-14.76634024971429; 6-7-8.441281938454487; 6-8-4.541278505627271; 7-8-5.298919105794197; 7-9-7.312761929334584; 8-9-8.568005251768975; 8-10-1.0259507304238162; 9-10-10.802791875261871; 9-11-10.836755181657947; 10-11-13.047694250060776; 10-12-9.255106689465972; 11-12-8.261516377330246; 11-13-8.652670674301794; 12-13-11.22959357120004; 12-14-7.4194916525937975; 13-14-11.759671152172437; 13-15-11.381960031700634; 14-15-5.418440641756254; 14-16-4.986832778690902; 15-16-9.095264108402494; 15-17-6.310725693354991; 16-17-14.197433163960685; 16-18-14.382419980749367; 17-18-13.244323243060515; 17-19-2.353126031755899; 18-19-7.066173779192941; 18-20-2.493504193447732; 19-20-6.796900176105521,"(121.77929512324873, [1, 3, 4, 5, 7, 8, 10, 12, 13, 15, 16, 17, 18, 19, 20]); (124.59250640871934, [1, 3, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20]); (125.38175373353137, [1, 3, 5, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20]); (128.90189098081302, [1, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 18, 20]); (129.82108271318043, [1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20])"
1-2-1.0647393124800268; 1-3-5.945536415754997; 2-3-8.229195002738003; 2-4-6.191342609429987; 3-4-14.923188074587388; 3-5-2.8769930773139754; 4-5-5.125305366610468; 4-6-14.639893002332268; 5-6-1.4839365490916667; 5-7-11.508048637799227; 6-7-7.704758609901695; 6-8-10.088830309144694; 7-8-12.842622001855172; 7-9-5.189249869991782; 8-9-6.039832548109858; 8-10-5.367543426290901; 9-10-8.670149791062586; 9-11-5.9011753323179565; 10-11-6.141756324704805; 10-12-11.137294857312554; 11-12-8.08102367349628; 11-13-7.214415467776325; 12-13-3.5674836464493502; 12-14-3.1075509110475052; 13-14-14.142127269164572; 13-15-4.678700514468284; 14-15-5.469873817024829; 14-16-5.459676013806671; 15-16-9.06788803267835; 15-17-12.167144610871324; 16-17-6.048763155869419; 16-18-13.445635123544891; 17-18-6.153440149265748; 17-19-14.50356336442099; 18-19-11.503328347037094; 18-20-12.72811480091227; 19-20-14.689997787254804,"(116.18303914405814, [1, 2, 4, 6, 8, 10, 12, 13, 14, 15, 17, 18, 19, 20]); (118.4706444396398, [1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 18, 20]); (119.5290326494308, [1, 2, 4, 5, 7, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20]); (122.1397776035077, [1, 2, 4, 6, 7, 8, 10, 11, 13, 14, 15, 17, 19, 20]); (131.2212130608439, [1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 15, 17, 18, 19, 20])"
1-2-12.891909785971157; 1-3-9.77749398137366; 2-3-8.193740233751349; 2-4-9.29386918897338; 3-4-4.086860277535617; 3-5-11.581202366462653; 4-5-4.692253091040895; 4-6-13.159130634362686; 5-6-2.444789110115173; 5-7-2.6369334107642093; 6-7-6.286946054576652; 6-8-5.797250562973244; 7-8-4.395630878836073; 7-9-1.4571215599125673; 8-9-6.931051517716447; 8-10-5.013741326515407; 9-10-13.986992727427042; 9-11-12.79619853447102; 10-11-13.305351550701076; 10-12-1.3579655920411111; 11-12-12.932522183286771; 11-13-12.32610434429559; 12-13-8.265551473632918; 12-14-11.840556631193047; 13-14-12.809272525174087; 13-15-5.849730447931272; 14-15-3.530540000747405; 14-16-11.419302618344917; 15-16-12.712324705452339; 15-17-7.337910764984504; 16-17-12.146039959045156; 16-18-1.0070596436141106; 17-18-12.249999993305057; 17-19-10.748015293455351; 18-19-4.317106000927397; 18-20-12.400575266820193; 19-20-3.027412397430786,"(130.70197705081762, [1, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 20]); (132.36324779920184, [1, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20]); (132.38362770626287, [1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]); (134.97707103562294, [1, 3, 4, 6, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20]); (142.6987337527245, [1, 2, 3, 5, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20])"
1-2-1.5369554753620693; 1-3-3.521198346960004; 2-3-12.25898012432954; 2-4-2.016440949188506; 3-4-11.959533590629672; 3-5-8.434535552624986; 4-5-7.293921069648769; 4-6-8.340308983584617; 5-6-4.20741755673235; 5-7-14.335546014155288; 6-7-4.556993032247874; 6-8-4.367806096730021; 7-8-6.447801603439242; 7-9-7.026041893435524; 8-9-7.643971288242585; 8-10-2.127452518930143; 9-10-8.337878644051937; 9-11-6.037226978280378; 10-11-14.557478575596452; 10-12-10.829808763269694; 11-12-8.701456364068221; 11-13-9.048729774597584; 12-13-2.652033232798195; 12-14-5.348130970193527; 13-14-11.681216008538758; 13-15-7.190209018902478; 14-15-5.917733465210268; 14-16-2.4912036390803203; 15-16-8.31883907203991; 15-17-1.6849205239132639; 16-17-5.178855978529417; 16-18-10.907956673158552; 17-18-5.688785025075162; 17-19-9.83426394203978; 18-19-13.022797342329289; 18-20-12.55536059364263; 19-20-6.402747918753359,"(108.55372456692898, [1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 15, 17, 18, 19, 20]); (108.72728098792766, [1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 19, 20]); (109.71344699257112, [1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 15, 16, 18, 19, 20]); (110.15350955096766, [1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16, 18, 19, 20]); (115.17820433070892, [1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20])"
1-2-11.909477646401704; 1-3-7.780638011812809; 2-3-3.5664685873833495; 2-4-4.299251316762461; 3-4-12.847592425602071; 3-5-11.018923738118769; 4-5-3.841812635208677; 4-6-2.8785411748834373; 5-6-9.9982640627195; 5-7-3.774570684303118; 6-7-5.543994765427491; 6-8-13.760493059710496; 7-8-6.674289691332861; 7-9-10.27629318201508; 8-9-2.8731973999040448; 8-10-10.261201998456325; 9-10-7.046185608769425; 9-11-1.2425556112322629; 10-11-4.96808563151077; 10-12-2.9021123398587996; 11-12-13.167138322279593; 11-13-13.242106069188155; 12-13-2.808703610309597; 12-14-11.964610842298734; 13-14-2.8835969767351; 13-15-5.1068810308357016; 14-15-10.169179786324964; 14-16-2.0227227232671936; 15-16-12.017834890637634; 15-17-9.445229346734212; 16-17-2.839299109168879; 16-18-9.470365944917575; 17-18-7.501586856714049; 17-19-12.974758928877081; 18-19-12.190855134970349; 18-20-3.560998812475276; 19-20-8.922386703068396,"(119.31732754240296, [1, 2, 4, 5, 6, 7, 8, 10, 11, 13, 15, 16, 17, 18, 19, 20]); (119.89582921716534, [1, 2, 4, 6, 7, 8, 10, 11, 12, 14, 15, 17, 18, 19, 20]); (121.4380378201155, [1, 2, 4, 6, 8, 10, 11, 12, 14, 15, 17, 18, 19, 20]); (127.39397833105413, [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 18, 19, 20]); (135.78573647331234, [1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 18, 19, 20])"
