Graph Edges,Paths
1-2-5.578205867576206; 1-3-3.5122381078542406; 2-3-5.374306003596182; 2-4-5.562699468227803; 3-4-6.7849191023912185; 3-5-5.863632316811945; 4-5-6.222406466199612; 4-6-2.879314984274547; 5-6-6.136179365562876; 5-7-3.172894804045397; 6-7-1.951514662974938; 6-8-3.83297504909663; 7-8-4.141129855813756; 7-9-6.775484525619996; 8-9-2.8404700826275957; 8-10-4.637378574855697; 9-10-5.227035014749997; 9-11-5.071610295376963; 10-11-2.1079822887594117; 10-12-3.7096882676676826; 11-12-1.0202881386646452; 11-13-2.200888380192572; 12-13-5.347684316851957; 12-14-1.3786950373434932; 13-14-3.095764669834999; 13-15-6.670856133633867; 14-15-3.791129443555885; 14-16-1.5830774594116033; 15-16-1.7743612556789619; 15-17-6.509379293328868; 16-17-1.7160352816516686; 16-18-4.335107505217661; 17-18-5.106829048934499; 17-19-5.468568718668542; 18-19-5.8765446575177895; 18-20-6.616446684940277; 19-20-5.940975071880779,"(38.36887077371813, [1, 3, 5, 7, 8, 10, 11, 12, 14, 16, 18, 20]); (38.68842293280943, [1, 3, 4, 6, 8, 10, 11, 12, 14, 16, 18, 20]); (38.95028861396176, [1, 3, 5, 7, 8, 10, 12, 14, 16, 18, 20]); (39.269840773053055, [1, 3, 4, 6, 8, 10, 12, 14, 16, 18, 20]); (39.32947487528623, [1, 3, 5, 7, 9, 11, 12, 14, 16, 18, 20])"
1-2-5.67615402689518; 1-3-2.8987359645265114; 2-3-2.6826173726062192; 2-4-3.8407613603020203; 3-4-2.5531804428708016; 3-5-1.942501682047041; 4-5-1.1958010985660052; 4-6-6.598385994524714; 5-6-2.0948511308358873; 5-7-1.324111705681629; 6-7-5.3435151019612155; 6-8-3.5251392525493572; 7-8-4.351582397130633; 7-9-6.558150473622241; 8-9-5.187409436570492; 8-10-2.167719150699318; 9-10-6.886041604927547; 9-11-2.246754175159266; 10-11-3.1720949818557025; 10-12-1.3943624375133028; 11-12-4.200504913539652; 11-13-5.726720340703183; 12-13-1.95282746843764; 12-14-2.0705872186624976; 13-14-3.429412244267695; 13-15-6.722081222233898; 14-15-6.7062823542845305; 14-16-6.42685570280643; 15-16-3.0155901571230315; 15-17-1.223754458052335; 16-17-1.4789133993736585; 16-18-6.698719895504164; 17-18-4.850638136925255; 17-19-4.874608383610317; 18-19-1.9156550446980887; 18-20-6.958511377098618; 19-20-1.7385028890408958,"(30.535084039546497, [1, 3, 5, 6, 8, 10, 12, 13, 15, 17, 19, 20]); (30.59078775897352, [1, 3, 5, 7, 8, 10, 12, 13, 15, 17, 19, 20]); (30.61277721166521, [1, 3, 5, 6, 8, 10, 12, 14, 16, 17, 19, 20]); (30.63704492182199, [1, 3, 5, 6, 8, 10, 12, 14, 15, 17, 19, 20]); (30.668480931092233, [1, 3, 5, 7, 8, 10, 12, 14, 16, 17, 19, 20])"
1-2-5.811371655397454; 1-3-5.5910948779103915; 2-3-5.6866394326535605; 2-4-3.2986161841629587; 3-4-6.665566816327359; 3-5-2.288241172981884; 4-5-2.9823353595740363; 4-6-6.717382338212034; 5-6-5.8516245190344485; 5-7-2.887133235899018; 6-7-1.8897068581370162; 6-8-1.0198408912561243; 7-8-3.540880208242353; 7-9-6.87229868190303; 8-9-3.0098823015044065; 8-10-2.8529307610726873; 9-10-2.67640796876825; 9-11-3.6339761488870153; 10-11-3.045497705809872; 10-12-5.26733598861911; 11-12-5.995173551183724; 11-13-6.609845129666869; 12-13-1.3098283735053657; 12-14-1.3742503353598856; 13-14-6.023823359831957; 13-15-3.968138764275715; 14-15-3.614653436633639; 14-16-4.512875686141127; 15-16-6.130901850772862; 15-17-3.17851968047938; 16-17-4.68425471353917; 16-18-2.6666159257736495; 17-18-1.708691932238072; 17-19-4.070860919118709; 18-19-4.885669564511119; 18-20-1.1451022265717776; 19-20-6.603557546096801,"(32.12646041857188, [1, 3, 5, 7, 8, 10, 12, 14, 16, 18, 20]); (32.569912384721086, [1, 3, 5, 6, 8, 10, 12, 14, 16, 18, 20]); (33.4488338560082, [1, 3, 5, 7, 8, 10, 12, 14, 15, 17, 18, 20]); (33.737897221795755, [1, 3, 5, 7, 8, 10, 12, 13, 15, 17, 18, 20]); (33.892285822157405, [1, 3, 5, 6, 8, 10, 12, 14, 15, 17, 18, 20])"
1-2-3.405662096131717; 1-3-3.929032453642308; 2-3-1.983048259612881; 2-4-1.959990585755383; 3-4-6.043404777035362; 3-5-6.995919537880764; 4-5-4.4148056221731835; 4-6-2.980857851550857; 5-6-2.0407341281877085; 5-7-6.0767612584174096; 6-7-3.2651991356043757; 6-8-4.044515456922367; 7-8-3.2513411759481716; 7-9-3.130181797688883; 8-9-3.0087117629606848; 8-10-3.445853466556475; 9-10-6.979461063910195; 9-11-1.673830494856457; 10-11-3.237621890429325; 10-12-4.424473655341663; 11-12-5.736045221160427; 11-13-2.6352034678667855; 12-13-2.789700233618244; 12-14-4.544709499615332; 13-14-4.3279444895754935; 13-15-3.773751954846185; 14-15-1.5580592616329567; 14-16-3.759946831557759; 15-16-5.500866019737979; 15-17-6.098859328838229; 16-17-4.924625761546051; 16-18-6.8485125528029736; 17-18-1.724903680636086; 17-19-1.9282792636732666; 18-19-5.132066486001857; 18-20-1.4407201519816735; 19-20-1.4248983848838856,"(32.089160545756634, [1, 2, 4, 6, 7, 9, 11, 13, 15, 17, 18, 20]); (32.27671436169603, [1, 2, 4, 6, 7, 9, 11, 13, 15, 17, 19, 20]); (32.74700683234643, [1, 2, 4, 6, 8, 9, 11, 13, 15, 17, 18, 20]); (32.934560648285824, [1, 2, 4, 6, 8, 9, 11, 13, 15, 17, 19, 20]); (34.2014123421189, [1, 2, 4, 6, 7, 9, 11, 13, 14, 15, 17, 18, 20])"
1-2-5.617732428093305; 1-3-5.863384499472515; 2-3-1.99544030652406; 2-4-4.799197659925986; 3-4-5.7200434813530805; 3-5-2.884706579337463; 4-5-5.363546313853657; 4-6-6.156795973360296; 5-6-4.351654045803301; 5-7-3.6424106920945647; 6-7-2.2554556764721063; 6-8-5.92915559031904; 7-8-1.0923491864897443; 7-9-1.9480480716927766; 8-9-2.6298071620549104; 8-10-2.0452114136828077; 9-10-2.477845434685295; 9-11-3.615080231972253; 10-11-1.6453412554949451; 10-12-2.78690372040752; 11-12-1.760784084992395; 11-13-6.104528888117204; 12-13-2.919194692705266; 12-14-4.740761964299056; 13-14-6.563956668455809; 13-15-3.652433335538648; 14-15-2.3951467942468447; 14-16-3.356308812032366; 15-16-3.7132276424600406; 15-17-4.859586933705977; 16-17-6.494579664721128; 16-18-1.8584615469427157; 17-18-2.238522569657471; 17-19-3.207371639427402; 18-19-4.5751039267280555; 18-20-3.025121831409418; 19-20-2.8627971070646403,"(31.29562024616817, [1, 3, 5, 7, 8, 10, 12, 14, 16, 18, 20]); (31.91484186624799, [1, 3, 5, 7, 8, 10, 11, 12, 14, 16, 18, 20]); (32.58395315237369, [1, 3, 5, 7, 9, 10, 12, 14, 16, 18, 20]); (32.695068314245525, [1, 3, 5, 7, 9, 11, 12, 14, 16, 18, 20]); (33.045408481313025, [1, 2, 3, 5, 7, 8, 10, 12, 14, 16, 18, 20])"
1-2-6.612823988774041; 1-3-4.177171308624262; 2-3-2.8220896701041696; 2-4-5.222397559078631; 3-4-6.8264838270289845; 3-5-1.5125751564409915; 4-5-5.71954721956857; 4-6-2.9081044791375383; 5-6-5.126626536094085; 5-7-5.079727642115789; 6-7-2.731911392241739; 6-8-6.470298905370219; 7-8-3.62439301420262; 7-9-6.455114913820933; 8-9-3.684212342177841; 8-10-6.235799631517242; 9-10-1.9393645668806179; 9-11-4.540254311703093; 10-11-3.852669793860505; 10-12-5.393290823812977; 11-12-1.242147238762395; 11-13-5.433270334077422; 12-13-2.689242186506217; 12-14-3.549465052775301; 13-14-3.656954957741608; 13-15-5.671651900772646; 14-15-6.812483242739688; 14-16-5.684668371088722; 15-16-2.094861158411488; 15-17-3.74894222892229; 16-17-6.186384897084889; 16-18-3.9777118940679994; 17-18-5.5753037365889515; 17-19-5.979039702027895; 18-19-2.706395474444003; 18-20-3.1225331723422305; 19-20-3.279812511140075,"(39.341369061741716, [1, 3, 5, 7, 9, 11, 12, 14, 16, 18, 20]); (40.19485950430124, [1, 3, 5, 7, 8, 9, 11, 12, 14, 16, 18, 20]); (40.56299088356805, [1, 3, 5, 7, 9, 11, 12, 13, 15, 16, 18, 20]); (40.59314911077974, [1, 3, 5, 7, 9, 10, 11, 12, 14, 16, 18, 20]); (40.891622901969825, [1, 3, 5, 7, 9, 10, 12, 14, 16, 18, 20])"
1-2-2.7232043461564217; 1-3-5.832520361435181; 2-3-1.6822832095617217; 2-4-3.1976342908387436; 3-4-3.4829015712533504; 3-5-6.045154340969529; 4-5-3.9039853840644354; 4-6-1.2429661026525736; 5-6-5.8222446291347545; 5-7-3.3890975257431517; 6-7-6.4696663655451; 6-8-2.2143330758933204; 7-8-2.2876557625974683; 7-9-1.028579665441709; 8-9-4.35127786404508; 8-10-5.140051233213249; 9-10-1.1217364928320528; 9-11-6.335423585431219; 10-11-1.2459713369078664; 10-12-6.2932645611841584; 11-12-1.1498410749928685; 11-13-5.445897161484838; 12-13-3.9912129514149823; 12-14-6.948947231469028; 13-14-1.1718838629648736; 13-15-4.640682754607951; 14-15-2.6918488820242574; 14-16-3.6330782539464197; 15-16-5.744410392939889; 15-17-3.2598349561156548; 16-17-3.438616094370059; 16-18-2.7227638924897146; 17-18-5.952166571908868; 17-19-3.5227582667479984; 18-19-3.131644889698647; 18-20-5.873118379151226; 19-20-4.480610493746476,"(34.30605880062225, [1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 16, 18, 20]); (34.610901935699246, [1, 2, 4, 6, 8, 10, 11, 13, 14, 16, 18, 20]); (34.63902192428614, [1, 2, 4, 6, 8, 9, 10, 11, 12, 13, 14, 16, 18, 20]); (34.943865059363134, [1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 16, 18, 20]); (35.152107456944464, [1, 2, 4, 5, 7, 9, 10, 11, 12, 13, 14, 16, 18, 20])"
1-2-4.782899690585732; 1-3-4.097337930425734; 2-3-6.880383106091565; 2-4-1.458048554968209; 3-4-3.0336822659870926; 3-5-6.894097164626115; 4-5-5.367034975804669; 4-6-4.818483630414513; 5-6-3.292425692979048; 5-7-6.047591710567269; 6-7-5.009329685007298; 6-8-3.440922762122976; 7-8-5.771325465741966; 7-9-2.5708146198144357; 8-9-2.520048461583632; 8-10-2.901663940650299; 9-10-5.666333575303618; 9-11-1.4109981148751565; 10-11-6.598997434691064; 10-12-1.1653605726347824; 11-12-6.9488824596407115; 11-13-5.893966014699633; 12-13-5.326929013897964; 12-14-5.971131726719346; 13-14-6.482244860843757; 13-15-2.474374840469589; 14-15-4.4276333356142255; 14-16-5.939736786182806; 15-16-3.0243119349830465; 15-17-6.470887565916996; 16-17-5.141739607667354; 16-18-3.5312178400002203; 17-18-6.8916610001869225; 17-19-6.062404362185774; 18-19-4.204603459499014; 18-20-1.7330340688590984; 19-20-5.334065593774875; 19-21-3.2235072556524758; 20-21-6.8683620740399505; 20-22-2.836441666589602; 21-22-3.012016706484375; 21-23-5.78179937899418; 22-23-2.2344165687929336; 22-24-4.81003771245757; 23-24-5.371021713919173; 23-25-6.840830345267988; 24-25-6.384613641021328,"(46.56893543023695, [1, 2, 4, 6, 8, 10, 12, 13, 15, 16, 18, 20, 22, 23, 25]); (46.999994494212324, [1, 2, 4, 6, 8, 9, 11, 13, 15, 16, 18, 20, 22, 23, 25]); (47.45900738109583, [1, 3, 4, 6, 8, 10, 12, 13, 15, 16, 18, 20, 22, 23, 25]); (47.654188153788496, [1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 23, 25]); (47.89006644507121, [1, 3, 4, 6, 8, 9, 11, 13, 15, 16, 18, 20, 22, 23, 25])"
1-2-3.6512265963425623; 1-3-3.6293577956215577; 2-3-3.066295622264499; 2-4-6.617536034924665; 3-4-5.453765843932356; 3-5-5.153076283979966; 4-5-2.9384092906870256; 4-6-6.307290514678958; 5-6-4.148066545359283; 5-7-6.921777394855871; 6-7-2.1999489012863127; 6-8-6.1714399142022875; 7-8-5.381383658215222; 7-9-3.797185541342584; 8-9-2.709516089601533; 8-10-3.237902522428242; 9-10-3.0548006240456305; 9-11-5.54963141927514; 10-11-1.5411931217723929; 10-12-1.0164340547618413; 11-12-1.8854715346632493; 11-13-4.351246900095761; 12-13-1.8351996896942948; 12-14-1.4043386671456348; 13-14-3.7880104445813876; 13-15-6.031271620030265; 14-15-4.048945955596181; 14-16-3.1639382999989403; 15-16-1.7396481376975592; 15-17-1.4861928430164013; 16-17-5.307799588594727; 16-18-2.2628701000465297; 17-18-1.705053138167308; 17-19-3.2984918091295237; 18-19-4.954815953543002; 18-20-1.3549102220252751; 19-20-1.0520407121949216; 19-21-2.2877850821433254; 20-21-5.808066421334452; 20-22-6.7156869962343695; 21-22-4.335969033747014; 21-23-5.39554333114426; 22-23-6.435559035137469; 22-24-4.67160701736066; 23-24-3.0136290870784626; 23-25-4.658830618572746; 24-25-2.6463052268971934,"(45.21852627610577, [1, 3, 5, 6, 7, 9, 10, 12, 14, 16, 18, 20, 22, 24, 25]); (45.57593364606178, [1, 3, 5, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 25]); (45.57899805314524, [1, 3, 5, 6, 7, 9, 10, 12, 14, 15, 17, 19, 21, 23, 25]); (45.792288224316046, [1, 3, 5, 7, 9, 10, 12, 14, 16, 18, 20, 22, 24, 25]); (45.93640542310125, [1, 3, 5, 6, 8, 10, 12, 14, 15, 17, 19, 21, 23, 25])"
1-2-5.486218177284159; 1-3-2.7379666096652113; 2-3-5.6437700044111665; 2-4-2.2642640751404084; 3-4-3.336751845976066; 3-5-5.820574293169674; 4-5-1.084455157773482; 4-6-2.239850237482295; 5-6-2.3672258621713405; 5-7-2.543180171695237; 6-7-5.556362537703087; 6-8-6.869728963536133; 7-8-2.1308950403828604; 7-9-3.020042074239613; 8-9-6.295846138713477; 8-10-3.6183066067675984; 9-10-4.952150879029298; 9-11-5.503167792974326; 10-11-2.3043940515804717; 10-12-5.103878463866222; 11-12-1.6281429939230099; 11-13-6.979114435098756; 12-13-2.7839655731419644; 12-14-3.6799773465286414; 13-14-1.325722095636083; 13-15-6.984779295845563; 14-15-2.9274998498561047; 14-16-3.053907614205663; 15-16-2.135135408432159; 15-17-6.739485899574352; 16-17-6.277559030037679; 16-18-6.338195633741214; 17-18-1.2320146837860508; 17-19-1.5185157256761568; 18-19-6.939364481160593; 18-20-4.130028864451958; 19-20-6.177749513064921; 19-21-5.541087652829916; 20-21-4.258777793167408; 20-22-6.4840673080094895; 21-22-5.736180065003058; 21-23-6.3374080705070925; 22-23-2.9522573114025983; 22-24-4.26084541080996; 23-24-3.911188384465058; 23-25-2.805048185099545; 24-25-3.1944664002376166,"(48.59759610264864, [1, 3, 4, 5, 7, 8, 10, 11, 12, 14, 16, 17, 19, 21, 23, 25]); (48.82757474120305, [1, 3, 4, 5, 7, 8, 10, 11, 12, 14, 16, 18, 20, 22, 23, 25]); (48.933115207835755, [1, 3, 4, 5, 7, 8, 10, 11, 12, 14, 15, 17, 19, 21, 23, 25]); (49.02730642489804, [1, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 16, 17, 19, 21, 23, 25]); (49.06721027113164, [1, 3, 4, 5, 7, 9, 11, 12, 14, 16, 17, 19, 21, 23, 25])"
1-2-4.925960842478319; 1-3-3.664958749201827; 2-3-1.5500799965993162; 2-4-5.251507841255334; 3-4-5.160939929086342; 3-5-6.357746563088571; 4-5-3.7036024357955517; 4-6-6.364820780930996; 5-6-6.727466319873341; 5-7-4.116344624062393; 6-7-6.755447475764331; 6-8-3.36199420802743; 7-8-5.124666724235368; 7-9-5.252180205456936; 8-9-2.6342855450334612; 8-10-5.9935831186250885; 9-10-3.275906653268005; 9-11-6.262059978131879; 10-11-1.975583511626745; 10-12-3.970818976078019; 11-12-1.0551291846523447; 11-13-2.879380333411169; 12-13-6.529235034608199; 12-14-5.9531681235286; 13-14-4.167595973988661; 13-15-1.182257280564794; 14-15-1.943912295953831; 14-16-6.48638954084839; 15-16-5.88706602639282; 15-17-4.8705224287581785; 16-17-2.7380992793169687; 16-18-4.316402164958769; 17-18-1.2179697258931372; 17-19-6.364048719169427; 18-19-6.969604309146806; 18-20-1.1756447663296745; 19-20-3.893527567911759; 19-21-3.4362299074206515; 20-21-4.432753575021796; 20-22-1.9299241204306816; 21-22-5.047978330041867; 21-23-2.8895667581451097; 22-23-5.043024401812195; 22-24-1.3904450293789419; 23-24-3.4066581384169634; 23-25-6.005785471227298; 24-25-2.962271951530486,"(42.25113594300154, [1, 3, 5, 7, 9, 10, 11, 13, 15, 17, 18, 20, 22, 24, 25]); (43.26170575623868, [1, 3, 5, 7, 9, 11, 13, 15, 17, 18, 20, 22, 24, 25]); (44.04690501347187, [1, 3, 4, 6, 8, 9, 10, 11, 13, 15, 17, 18, 20, 22, 24, 25]); (44.130295933795495, [1, 3, 4, 6, 8, 10, 11, 13, 15, 17, 18, 20, 22, 24, 25]); (44.75790800681344, [1, 3, 5, 7, 8, 9, 10, 11, 13, 15, 17, 18, 20, 22, 24, 25])"
1-2-3.0436154943797264; 1-3-3.7116406843426297; 2-3-1.2659386308233223; 2-4-5.8553265643303245; 3-4-2.7721279639656355; 3-5-5.562088560007737; 4-5-2.5186981392027916; 4-6-4.318088556025542; 5-6-2.620996107735321; 5-7-3.1228192108732626; 6-7-2.521348426344706; 6-8-3.4138003173009803; 7-8-4.159116166901027; 7-9-6.8288499176205075; 8-9-4.8566233066948605; 8-10-6.743346769806142; 9-10-6.671643872223619; 9-11-6.9426176101761135; 10-11-4.852514878580747; 10-12-2.874019158989395; 11-12-6.210465585867215; 11-13-3.3376058387285203; 12-13-3.466368815335908; 12-14-5.777486792607204; 13-14-3.8129829018394785; 13-15-6.856444413981651; 14-15-3.3979741205763547; 14-16-2.5717495028509436; 15-16-6.3812495706625345; 15-17-4.244402256925183; 16-17-2.6679826206120936; 16-18-4.432141423880353; 17-18-6.799034873123711; 17-19-5.738822502221343; 18-19-2.6919948347609677; 18-20-4.164184329344517; 19-20-6.291451684652207; 19-21-6.660125285336493; 20-21-2.609855289735994; 20-22-6.3798287691442095; 21-22-4.863133171281736; 21-23-2.831453599075928; 22-23-3.9440844855758947; 22-24-4.6953308472813085; 23-24-1.1136470526577276; 23-25-2.7410478949927866; 24-25-1.8302279902888952,"(48.960942282918055, [1, 3, 4, 6, 8, 10, 12, 14, 16, 18, 20, 21, 23, 25]); (49.16376943087189, [1, 3, 4, 6, 8, 10, 12, 14, 16, 18, 20, 21, 23, 24, 25]); (49.55885572377847, [1, 2, 3, 4, 6, 8, 10, 12, 14, 16, 18, 20, 21, 23, 25]); (49.761682871732305, [1, 2, 3, 4, 6, 8, 10, 12, 14, 16, 18, 20, 21, 23, 24, 25]); (49.782547973830624, [1, 3, 4, 5, 6, 8, 10, 12, 14, 16, 18, 20, 21, 23, 25])"
1-2-3.117423389877687; 1-3-1.853302029823817; 2-3-1.986273963685345; 2-4-6.492115598315619; 3-4-1.0028491544116487; 3-5-2.503895065365418; 4-5-2.248220009912351; 4-6-1.8080349683463908; 5-6-4.049071081528538; 5-7-1.0420458241822488; 6-7-4.338698549672758; 6-8-1.7554707039546391; 7-8-3.5359901618187246; 7-9-4.427559500580147; 8-9-2.7735421039508603; 8-10-1.3964935306861823; 9-10-3.615196702349419; 9-11-3.127835850702988; 10-11-6.363287911157749; 10-12-1.7174092914423718; 11-12-2.5188264447068427; 11-13-6.563692462840205; 12-13-2.8068083800619092; 12-14-3.878734456147603; 13-14-4.663793319862704; 13-15-2.2246193676476587; 14-15-1.0446751339724647; 14-16-3.066296895847458; 15-16-5.784671474251337; 15-17-4.352045847613407; 16-17-2.83575768843994; 16-18-1.7112296060251504; 17-18-4.707731260018158; 17-19-4.8119742505811605; 18-19-2.759077041051558; 18-20-3.1168651209563794; 19-20-2.634381039936166; 19-21-4.736864888120767; 20-21-2.1548434473166385; 20-22-1.1343254702434382; 21-22-2.2132322601649963; 21-23-5.612240840238138; 22-23-3.7756856025450807; 22-24-1.461730009198336; 23-24-1.4491637069691192; 23-25-6.2071340864912266; 24-25-6.685767593792972,"(30.588508830876393, [1, 3, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 25]); (32.42383091692139, [1, 3, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 23, 25]); (32.86510179090774, [1, 3, 4, 6, 8, 10, 12, 14, 16, 18, 19, 20, 22, 24, 25]); (33.104085055530106, [1, 3, 5, 7, 8, 10, 12, 14, 16, 18, 20, 22, 24, 25]); (33.82225906811459, [1, 3, 4, 6, 8, 10, 12, 14, 16, 18, 20, 21, 22, 24, 25])"
1-2-1.685678799020924; 1-3-4.4905346281815826; 2-3-3.661707998758181; 2-4-1.93767998291137; 3-4-4.773859223180614; 3-5-1.9928910830714044; 4-5-5.156797947909208; 4-6-3.13639224196534; 5-6-4.1084251425893115; 5-7-5.7528015764549725; 6-7-2.6099268081144036; 6-8-3.665723687442066; 7-8-6.118610181882793; 7-9-5.961006920051688; 8-9-6.574242271994805; 8-10-6.5955857317388995; 9-10-3.5438459251080614; 9-11-3.8917360484969574; 10-11-6.191540818014783; 10-12-4.074491986281602; 11-12-1.7902344776638588; 11-13-1.4540687880871244; 12-13-3.0481372359345626; 12-14-1.0456233564454966; 13-14-3.758639506586514; 13-15-3.540829217217426; 14-15-5.779514768679559; 14-16-6.250983166178451; 15-16-4.443235406711495; 15-17-5.692763715552938; 16-17-3.871292494407572; 16-18-3.8014396296186463; 17-18-3.6137362545298375; 17-19-5.228354962308793; 18-19-5.565756951701947; 18-20-6.912707901371124; 19-20-2.986875960746014; 19-21-6.522037537107947; 20-21-3.5042670946983945; 20-22-2.9791837342675453; 21-22-3.628304063286828; 21-23-2.577636729359889; 22-23-2.271892491829447; 22-24-3.43835416573996; 23-24-3.7216831481702077; 23-25-5.9851956656807515; 24-25-3.3935088904911574,"(47.93636023497164, [1, 2, 4, 6, 7, 9, 11, 13, 15, 17, 19, 20, 22, 24, 25]); (48.83445612233692, [1, 2, 4, 6, 7, 9, 11, 12, 14, 16, 18, 20, 22, 24, 25]); (48.91735327347258, [1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 25]); (49.185748534065155, [1, 2, 4, 6, 7, 9, 11, 13, 15, 16, 18, 20, 22, 24, 25]); (49.36158533625072, [1, 2, 4, 6, 7, 9, 11, 13, 15, 17, 19, 20, 22, 23, 25])"
1-2-1.853528811641003; 1-3-3.685472333564425; 2-3-3.050701425394995; 2-4-4.16703590523252; 3-4-5.016398583062722; 3-5-4.996403465311673; 4-5-5.288958299078258; 4-6-5.799779264977472; 5-6-1.6345053542662997; 5-7-6.651890585441121; 6-7-5.388702413860537; 6-8-6.354839548643417; 7-8-3.545974051674736; 7-9-4.25083120181614; 8-9-6.697215335845036; 8-10-1.83178802523669; 9-10-4.087913767884144; 9-11-6.575989643948394; 10-11-6.351989920197728; 10-12-3.343358655710888; 11-12-2.954825174741701; 11-13-4.489242573976947; 12-13-6.641242376186481; 12-14-6.2894592717065105; 13-14-3.9819655472724924; 13-15-2.095340418775508; 14-15-5.355398304401872; 14-16-5.295805978026054; 15-16-5.918998091046479; 15-17-2.788026914500302; 16-17-1.358027945108599; 16-18-3.919020710016871; 17-18-4.896204791877446; 17-19-5.864051142402558; 18-19-5.337504977439681; 18-20-3.7994604429819425; 19-20-5.539922325087456; 19-21-1.7862727039694928; 20-21-6.871703294224421; 20-22-5.9448114853640925; 21-22-4.895474677385421; 21-23-4.116070568742379; 22-23-6.405801076560468; 22-24-4.768345006878971; 23-24-4.619228251656825; 23-25-3.4594825050833045; 24-25-5.07895703655144,"(48.59685401239342, [1, 3, 5, 6, 8, 10, 12, 13, 15, 17, 19, 21, 23, 25]); (49.45348547467073, [1, 3, 5, 6, 8, 10, 11, 13, 15, 17, 19, 21, 23, 25]); (49.81561191586499, [1, 2, 3, 5, 6, 8, 10, 12, 13, 15, 17, 19, 21, 23, 25]); (50.015537497772286, [1, 3, 5, 6, 8, 10, 12, 14, 16, 17, 19, 21, 23, 25]); (50.10081684110202, [1, 2, 4, 6, 8, 10, 12, 13, 15, 17, 19, 21, 23, 25])"
1-2-6.284524060271787; 1-3-5.0477727500297656; 2-3-3.6017319900659723; 2-4-4.0153211916218465; 3-4-4.993509200379108; 3-5-2.9180185776153165; 4-5-5.219478614256949; 4-6-6.590569452883017; 5-6-5.690647885160041; 5-7-1.8141045337185435; 6-7-3.78777681118423; 6-8-1.7895556379835373; 7-8-4.990818004882827; 7-9-1.5502960865331348; 8-9-3.1323458356756637; 8-10-2.8697212162196037; 9-10-5.622841858024634; 9-11-6.8543965849554445; 10-11-5.510894639687894; 10-12-1.565085879599852; 11-12-6.750670826708717; 11-13-5.905878838018904; 12-13-1.1574966651607939; 12-14-1.8628503864992259; 13-14-5.345277945441736; 13-15-6.434379352705334; 14-15-3.919764808548845; 14-16-6.0320820995139055; 15-16-3.026031769709281; 15-17-4.220174847934359; 16-17-1.4370043499722636; 16-18-5.352096587890676; 17-18-1.5467332796207856; 17-19-5.4404729326661965; 18-19-5.504858093824505; 18-20-4.9441830091437975; 19-20-2.814716978731159; 19-21-5.067646123969244; 20-21-5.561631435455164; 20-22-4.08928050604082; 21-22-3.13751688906351; 21-23-6.679996637823911; 22-23-6.6011858710228575; 22-24-2.521402747205747; 23-24-1.5189708871633534; 23-25-4.295011127485349; 24-25-2.7655361578676487,"(43.71719222138544, [1, 3, 5, 7, 9, 10, 12, 14, 16, 17, 18, 20, 22, 24, 25]); (44.388045428382476, [1, 3, 5, 7, 9, 10, 12, 14, 15, 17, 18, 20, 22, 24, 25]); (44.4045934979301, [1, 3, 5, 7, 8, 10, 12, 14, 16, 17, 18, 20, 22, 24, 25]); (44.630906700129664, [1, 3, 5, 7, 9, 10, 12, 14, 15, 16, 17, 18, 20, 22, 24, 25]); (45.07544670492714, [1, 3, 5, 7, 8, 10, 12, 14, 15, 17, 18, 20, 22, 24, 25])"
